1001000	2.42751558407116	489
1001300	3.34204093865019	44
1001400	NA	2
1004600	5.16088557345499	17
1005400	NA	2
1005800	3.0121094863799	329
1009400	2.66262151848387	47
1010100	NA	2
1012000	2.94124437615194	136
1012100	1.82722552358919	6
1013200	2.22094148792172	19
1013500	4.13313962888403	9
1013800	2.51704910141596	7
1014000	4.82901987488455	106
1017400	NA	2
1017800	NA	2
1018300	2.08363368886097	70
1018500	1.52505590269518	306
1018900	NA	3
1001000	2.42751558407116	489
1001300	3.34204093865019	44
1001400	NA	2
1004600	5.16088557345499	17
1005400	NA	2
1005800	3.0121094863799	329
1009400	2.66262151848387	47
1010100	NA	2
1012000	2.94124437615194	136
1012100	1.82722552358919	6
1013200	2.22094148792172	19
1013500	4.13313962888403	9
1013800	2.51704910141596	7
1014000	4.82901987488455	106
1017400	NA	2
1017800	NA	2
1018300	2.08363368886097	70
1018500	1.52505590269518	306
1018900	NA	3
1019500	2.76059580151905	967
1020300	2.86095839973494	514
1022900	2.72056740178422	718
102600	5.59163626457354	159
103600	2.58746083298869	43
103900	2.22967966703374	4
104000	1.77620847527093	2806
10500	2.56543830637013	18
105200	1.72150116079332	280
105800	3.66137004206067	212
106500	2.97444048169297	95
106600	1.46189185256983	15
106900	5.12988136411216	368
107700	4.6028819848426	153
107900	1.616686541175	275
108200	2.2179530086769	111
117500	3.24963154108907	749
117600	3.20826538158792	520
1176400	1.67716395361303	14
1176500	1.77662560507022	91
1191600	3.20918287635983	46
1239400	4.42540911824894	405
1245800	4.32826024521555	226
1249000	2.06142135018643	74
1260600	2.4936595129042	1309
1275500	3.42479383072407	4
1278700	1.83980530731144	18
1280400	3.33196833365351	513
1286500	3.29529156704695	427
1289700	NA	3
1295400	2.44050017481049	53
1296000	4.3877365780687	291
131100	3.23715267273423	1076
1342100	1.72485264878817	225
1345700	2.58793374769887	2189
1352000	2.96656286735743	57
1369900	1.89749501245722	26
1374300	3.21367823736162	33
1374800	3.63061922361893	15
1377100	2.56209095197057	3521
1377700	3.32098175132335	144
1377900	2.7023384863249	249
1378100	2.58864090968021	403
1391200	3.78992802493883	16
139900	3.03728868896934	164
1403200	2.38748313995545	77
1405200	1.77759521409653	52
1406300	1.63269428888941	156
1412200	2.29259205621322	486
1427400	2.80393343232236	174
1437500	1.27323934143927	14
1437800	1.90220962737364	4
14400	2.46099121223018	13
1441100	1.41608618357035	7
1445100	3.70891378168577	97
1445500	NA	1
1445600	4.31702467507371	36
146100	5.17827590300082	658
146500	2.38833265282604	116
1481600	1.55791421296755	46
1487800	2.64682111446736	31
1488400	NA	3
1490300	4.39760485185984	374
1506200	3.76520945063583	289
1506800	1.90078984143182	202
1513000	2.03468764540823	97
1513800	1.66496705292688	18
1515200	1.9845879223406	239
1515400	4.34876577149726	139
1516000	2.17438301257978	15
1516500	2.0741265126496	256
1516800	1.56882252879553	10
1517200	3.82956182854152	279
1517900	2.53222162146583	89
1518200	2.16533032678696	165
1519600	3.62272897090995	325
1520900	4.02319443280479	5
1522400	2.35442374339007	15
1523000	1.7278771431451	418
1523500	4.75038897670612	312
1523600	1.65739889318082	197
1527800	1.28043345621706	439
1528300	1.49541414900889	47
1534800	3.50175388578656	61
1536300	6.85935646080329	10
1537100	1.32310270134058	9
1537800	3.1901695739547	25
1538600	2.69613212212	441
1538900	1.64117006969454	26
1539600	1.54642348168773	295
1539700	3.82986053475254	90
1540300	0.921058321067852	4
1540400	1.88917873184746	646
1541100	3.25945178015432	459
1541500	8.44481930366528	18
1542300	1.30203706311486	54
1542400	1.95340197467467	1169
1542600	1.75716827114836	51
1542700	1.94598966783862	193
1543300	2.03335545985734	17
1543900	5.34607455557751	24
1544700	1.87922232612366	5
1544800	3.15708709215849	12
1545300	3.4172831031239	11
1545600	3.16716732016176	16
1555400	2.98232943355662	14
1555500	2.91417700319973	18
1558400	2.873655119255	97
1560400	NA	3
1564200	1.98785530583445	715
1564600	NA	3
1569600	2.0125123501407	182
1569900	2.56388260845132	560
1571100	3.90042471503879	51
1573800	1.78374173319455	84
1575700	2.82948636555657	22
1579700	1.53807036390907	189
1579900	2.0338271477058	657
1580100	1.46138726392878	18
1580400	1.53317846927786	21
1581700	4.76993953572656	85
1586800	5.19418878991127	16
158700	1.82915380548887	15
1587600	1.55045312142862	15
1588000	1.74914866741374	123
1588200	3.62835599932302	2632
1589100	2.34978011070637	603
1589300	NA	2
1590400	2.13969174073763	158
1591000	NA	3
1591100	2.50508518460009	61
1592000	1.64308523125929	86
1592400	2.91882044186928	407
1593100	5.14961223431141	10
1593400	1.66713127995261	145
1593800	1.51758999083491	1021
1595300	1.39323597996442	18
1595600	0.503818083767656	18
1595800	5.02993194624516	7
1596300	2.21718537260965	1074
1596600	1.80676250921045	386
1597000	0.711943341899103	7
1598000	0.999944791363361	5
1598900	4.14170957408329	41
1599600	1.25107697026327	7
1599900	1.36542073532647	83
1600200	2.69364891732266	177
1600300	3.06346623280482	18
1601300	1.20426117704672	563
1602300	2.51602436833694	418
1602600	2.46944112980758	151
1603700	1.48112925743203	5
1603800	1.82667841119985	147
1604200	1.62714478268231	46
1605800	2.38475886735015	620
1609100	2.0872514016579	200
1609600	2.59171082066142	17
1609900	1.17903781129412	225
1610300	2.25903002576633	5
1612200	1.68881209999907	216
1613000	1.50518217517651	119
1613500	4.35583969074692	218
1614300	1.82622930619858	52
1618100	NA	2
1619100	NA	3
1619700	1.94050533009004	10
1621000	1.78597618010323	22
1621800	2.34070506408861	14
1623400	1.48381897319674	95
1623700	1.65434670168199	342
1623800	2.22469065902959	1326
162500	4.49700025229983	482
1629500	1.07206316184327	524
1630100	3.38338486128928	764
163970	2.08812249759288	933
1641400	2.79457819513337	11
1642400	4.41350889788804	8
1653500	1.70527406409723	171
1659900	NA	171
1660400	NA	171
167000	2.22709975144959	15
1678200	2.48744212812075	8
168000	2.77633124928162	29
168300	2.45474993585278	10
1711500	3.31173916636297	25
1722000	1.60191142889753	8
1727700	4.6222271101372	51
1736200	NA	3
175700	1.91986371795116	133
1762700	2.41204955434014	150
1764000	5.01867404005595	320
178700	2.37225172329028	22
179100	2.52348507209233	43
