1001000	2.12844176939505	489
1001300	3.14649793345777	44
1001400	NA	2
1004600	4.96324810165151	17
1005400	NA	2
1005800	2.95505157247759	329
1009400	2.24516804870122	47
1010100	NA	2
1012000	2.93088920458217	136
1012100	1.74316386054934	6
1013200	2.32197550885051	19
1013500	3.44791867561695	9
1013800	2.52038771772208	7
1014000	4.82210724245172	106
1017400	NA	2
1017800	NA	2
1018300	2.40165775889268	70
1018500	1.52866067107919	306
1018900	NA	3
1019500	2.5173355196787	967
1020300	2.58772321967872	514
1022900	2.44607253502937	718
102600	5.50178960577943	159
103600	2.37141853616117	43
103900	2.22967966703374	4
104000	1.94094799747948	2806
10500	2.56543830637013	18
105200	1.81119674051034	280
105800	3.66137004206067	212
106500	2.79465398320597	95
106600	1.54435840205683	15
106900	5.08374271028837	368
107700	4.03593112169158	153
107900	1.76393645179148	275
108200	2.44566182276855	111
117500	2.31764031003537	749
117600	2.65488168019117	520
1176400	1.70391348112153	14
1176500	1.75853218907508	91
1191600	3.20918287635983	46
1239400	5.18886606094828	407
1245800	5.21363827381955	226
1249000	2.13996442120795	74
1260600	2.49954847303249	1309
1275500	3.21247170490882	4
1278700	2.22927778561089	18
1280400	3.58416065582391	503
1286500	3.93582069892232	427
1289700	NA	3
1295400	3.32878474771828	53
1296000	4.18409564806103	291
131100	3.23715267273423	1076
1342100	1.78183478512249	225
1345700	2.58684555424441	2189
1352000	2.89674105929959	58
1369900	1.7535750508197	26
1374300	3.15159777010637	33
1374800	3.57160384229399	15
1377100	2.50913518286012	3521
1377700	3.74014374210404	144
1377900	2.67729533689328	249
1378100	2.51757925129885	403
1391200	3.81922533724734	16
139900	3.03728868896934	164
1403200	2.37655973205236	77
1405200	1.80193384783822	52
1406300	1.64358568301812	156
1412200	2.33874465799049	486
1427400	2.84748785167855	174
1437500	1.14381726111883	14
1437800	1.80559298441496	4
14400	2.14363054422652	13
1441100	1.28739367992082	7
1445100	3.7328320160487	97
1445500	NA	1
1445600	4.08395941194994	36
146100	5.20106331123474	658
146500	3.23096592953541	116
1481600	1.55034323617214	46
1487800	3.35381065992597	31
1488400	NA	3
1490300	4.01476185051823	376
1506200	3.52810762205264	291
1506800	1.96613231250532	202
1513000	1.89370919596065	97
1513800	1.61034121514939	19
1515200	1.98394726169267	240
1515400	4.34921140929866	139
1516000	2.32339496890676	15
1516500	2.04845223592529	256
1516800	1.65652801298264	10
1517200	3.69906604121602	279
1517900	2.23713917090522	89
1518200	1.91338908026376	165
1519600	3.22321192592537	325
1520900	4.02319443280479	5
1522400	2.35442374339007	15
1523000	1.58814005043291	418
1523500	4.56830852135981	312
1523600	1.71272365403425	196
1527800	1.25572499011133	439
1528300	1.53752674963992	47
1534800	3.21942671153471	61
1536300	6.86679850610333	10
1537100	1.33161294315221	9
1537800	3.13415600169559	25
1538600	2.64568274002764	441
1538900	1.45185895923095	26
1539600	1.49594595672734	295
1539700	3.75967869092142	90
1540300	0.937869086529479	4
1540400	1.86415761491955	646
1541100	2.66727952642188	459
1541500	7.74000373569743	18
1542300	1.31702800332516	54
1542400	1.87850990578526	1169
1542600	1.55068347483185	51
1542700	1.75352829501897	193
1543300	2.03205429295173	17
1543900	5.2727785724293	24
1544700	1.86851059609784	5
1544800	3.12549026016375	12
1545300	3.46774130061048	11
1545600	3.34303549120723	16
1555400	2.64770896091677	14
1555500	2.74255043088139	18
1558400	2.72524561925941	92
1560400	NA	3
1564200	1.93082548026698	715
1564600	NA	3
1569600	2.30397390130776	182
1569900	2.44541964921912	554
1571100	3.85945653859434	51
1573800	1.78431321451118	84
1575700	2.81575795171926	22
1579700	1.67257053001694	189
1579900	1.94563396236576	657
1580100	1.37746032076742	18
1580400	1.53002566743439	21
1581700	4.586675151223	85
1586800	4.37840713699015	16
158700	1.82915380548887	15
1587600	1.47420494405887	15
1588000	1.73316361484566	123
1588200	3.38644883753613	2632
1589100	2.28626576608907	603
1589300	NA	2
1590400	2.15033287334643	158
1591000	NA	3
