WBICs	Kw_relative_0.25	Kw_relative_0.5	Kw_relative_0.75	Kw_relative_1	Kw_relative_1.25	Kw_relative_1.5	Kw_relative_2	Kw_relative_4
2474800	21.9198561607597	12.658877845584	7.67190545988616	6.2216645077452	5.81246398612467	5.41644830465927	5.5510979679254	5.45911665075547
2475000	22.2381780972533	22.1842640809354	22.1055671620295	21.8629335549811	21.0111576215837	17.4634057681148	12.9239884368062	8.03738099019808
2475100	21.3550735548565	21.3205773941628	21.2945084479585	21.2577430287677	21.2280441729235	21.088545328639	21.0582801418572	20.8023351134973
2475300	22.2096517156216	22.0956052572168	21.5866896051045	20.2732962981585	17.9956908187478	15.7416496913177	12.0234840341486	11.1422923767856
2475700	22.466229023013	20.1091035290775	10.4389145316747	6.9819190519662	6.4703498505666	5.98060326807635	5.20488004378445	5.14309905735289
2475900	21.3568531832288	21.3568531865487	21.3568531894353	21.3568531919204	21.3568531939833	21.3568531951666	21.3568531474762	21.3568531671829
2476000	22.9362852941191	13.3242425545702	7.55414029376587	5.90462445049065	5.5318239791757	5.53628180684752	5.51711823838255	6.12171117112404
247700	22.9649595979714	9.71352207990648	6.96741374392926	6.33331393949342	6.2845153346678	5.95036478576724	5.74557951332208	5.66108227294386
2477000	22.1958394917846	22.0761976653914	21.9788282349458	21.8802786057772	21.7535148006772	21.6211124460489	21.1348419602509	20.3442964212018
2477100	22.601871626347	22.5337622159636	22.4810490925454	22.4293305685655	22.3692905975626	22.2847258775959	22.0050150332489	21.0457037977947
2477300	21.6090299642678	21.4743422426638	21.3773620504148	21.2783970185585	21.1545238322469	20.9764617705486	20.205717350123	19.5563259612131
2477700	22.0224512547179	21.9481294904895	21.7311482760138	21.2811121675339	20.7398725919721	18.9149135992102	14.379279417107	11.4992777044113
2478200	22.4288787995737	22.2458460706835	21.4867986756246	21.1290147821255	18.9212550538996	16.7789432548394	16.7126655508515	15.9055104148515
2478500	NA	NA	NA	NA	NA	NA	NA	NA
2478600	22.203441264251	22.0818052537298	21.3905782692833	16.8841293772895	14.4087658894148	11.8313735027924	10.4744042718862	9.3433324686814
2479000	21.6917750375775	21.5894338155086	21.4700086474282	21.2037192593318	20.8671223276072	20.4249072525409	19.5119376263032	16.5366598298672
2479800	21.1541337925009	21.0451678999402	20.9600545654029	20.8761650152948	20.7792143080357	20.6364591896681	20.2915912526863	19.6539597417691
2479900	21.4632535143696	9.03467186949058	6.08356934895935	5.30609501430571	5.16041926499171	5.03008975231325	4.94737132705596	4.85029516387746
