observed	modeled
2.7226	1.8461
0.60812	-1.7907e-011
6.994	5.3016
4.475	-2.2344e-011
16.802	13.555
10.366	-3.3591e-011
8.9126	2.9432
5.7331	16.829
10.545	16.751
3.61	8.2637
5.3447	8.1037
1.4017	3.4481
1.1666	-3.0832e-011
1.2371	1.5432
7.6251	0.70118
6.7559	3.0207
8.1658	2.9829
0.72723	-3.5117e-011
11.418	3.3547
2.7903	-1.5542e-011
5.7044	2.0726
6.456	-2.617e-011
1.9023	-1.542e-011
1.8958	0.92358
3.4942	-4.1937e-011
9.7085	14.622
26.344	33.882
2.8821	3.8658
3.8109	1.9529
2.9078	-2.6475e-011
9.9758	6.0667
4.6836	3.2844
0.11311	-2.4707e-011
5.1194	1.5256
25.39	39.685
9.9671	21.618
13.35	9.8229
6.8691	8.5433
8.9193	9.6692
8.8366	1.4411
6.0879	0.91056
1.7486	-1.4637e-011
11.431	13.596
3.936	16.697
8.4155	3.7682
1.7654	-3.1612e-011
4.1333	-3.0886e-011
3.882	-3.1212e-011
5.606	6.4877
9.3233	3.0098
7.5948	3.763
8.6545	2.7312
25.782	5.438
14.232	12.24
24.554	15.778
7.5136	-3.2582e-011
5.4313	-2.1235e-011
1.4864	-1.7542e-011
7.0169	7.6759
15.156	14.432
204.19	133.52
66.099	26.921
160.61	46.485
269.51	203.86
329.98	287.09
282.53	232
132.37	83.62
252.8	225.58
340.97	287.35
121.05	55.623
218.78	131.35
291.62	238.28
180.41	123.52
82.69	1.5267
134.01	37.09
212.67	129.34
33.083	0.00016046
75.492	1.6386
35.858	18.972
223.16	213.63
282.63	276.17
212.99	226.72
40.094	25.77
19.714	0.8693
276.52	257.44
349.35	367.17
324.68	308
270.85	256.89
146.05	105.44
268.7	175.15
24.077	0.0012849
2.8175	3.2467e-011
5.2201	3.5028
0.8586	3.5152e-011
4.0121	0.56111
21.242	9.3244
10.766	22.725
3.2825	1.8501
3.2919e-011	3.25e-011
1.1053	2.8825
15.667	21.284
7.0106	10.387
3.2099e-011	1.3604
3.0752e-011	2.3926e-011
1.9996	3.3211e-011
6.6604	17.743
19.039	25.116
3.254	2.5168
1.4537	2.9765e-011
2.9227	2.7536
12.131	26.137
12.251	17.894
12.004	2.6803e-011
1.2821	3.1488e-011
0.1611	3.3195e-011
9.7818	17.634
16.394	22.821
2.7135	3.8214e-011
0.12479	3.03e-011
18.16	7.6432
0.21889	0.7434
3.5552	3.3027e-011
4.0602	1.0202
6.587	18.208
0.40785	7.2237
1.1115	3.4625e-011
1.1451	2.4698
18.496	15.532
9.5862	12.393
6.1766	0.8515
9.4921	8.9739
2.984	3.9323
1.3044	1.8905
0.42352	0.45958
28.378	33.424
2.3716	4.0206
0.49189	2.2463e-011
10.285	19.651
1.4831	12.953
26.697	76.576
30.333	78.797
24.594	65.157
13.175	74.076
2.7456	2.6267
18.139	10.836
61.962	112.07
8.1441	17.975
7.5099	-8.5769e-011
42.295	63.961
80.91	112.74
63.857	86.496
22.051	65.677
6.145	0.43886
46.153	67.233
83.034	105.88
10.474	25.015
16.106	7.389
31.946	28.865
13.59	41.064
51.149	78.141
94.859	113.55
55.125	64.707
1.1733	5.7276e-012
497.36	591.9
697.5	711.64
55.191	41.695
219.35	248.26
534.65	570.51
784.85	672.79
660.13	646.88
216.93	147.53
183.21	144.16
481.63	417.42
982.28	906.25
257.12	181.19
150.63	156.58
639.19	491.15
1011.1	706.04
300.5	140.91
730.64	734.45
45.061	68.263
510.29	550.91
537.86	522.47
61.897	107.05
520.9	609.08
806.14	814.35
517.19	503.85
2.9555	98.369
457.08	553.33
893.4	968.46
33.654	241.09
168.04	283.6
23.003	9.5695
214.17	228.75
51.338	102.44
14.397	1.0651
30.169	244.78
52.909	0.51845
63.609	97.042
62.23	195.12
212.67	367.61
23.833	226.72
1.3699	-1.1758e-011
15.737	28.671
0.54679	-1.6815e-011
0.69198	-1.7746e-011
34.377	42.217
3.0116	1.501
16.148	14.209
0.5342	-9.2727e-012
21.593	24.206
12.832	14.862
4.649	3.2609
2.2943	-1.1472e-011
38.472	18.493
11.719	-9.2263e-012
124.2	144.83
9.788	0.13557
10.045	19.222
73.155	89.658
114.61	124.55
152.98	187.81
12.536	12.751
32.266	71.856
145.93	158.84
98.567	122.18
121.73	141.68
33.125	39.666
-5.8962e-011	4.0424
113.52	139.12
125.23	175.79
69.964	93.872
12.626	3.2266
91.217	144.57
90.987	128.08
141.02	220.71
118.77	158.97
74.26	105.14
15.078	34.057
130.22	178.2
155.43	173.84
111.43	107.06
13.259	13.304
111	125.6
111.58	109.38
110.12	115.81
15.047	5.7651
33.302	72.125
86.442	117.2
131.55	184.89
125.97	150.55
3.1316	1.8298e-011
32.893	57.344
179.06	213.57
72.216	68.116
41.053	54.622
161.79	135.97
4.9812	2.0923e-012
12.403	32.829
135.82	126.37
54.705	53.52
49.907	20.797
65.553	86.987
142.21	143.97
88.576	69.674
125.24	117.85
174.75	171.63
87.694	106.43
5.5046	-1.0789e-011
70.193	96.902
84.615	94.63
64.995	14.415
8.9397	20.397
114.73	122.63
72.638	60.858
67.867	46.796
151.3	152.08
22.15	0.5474
4.283	3.1628e-011
70.116	79.51
50.754	70.374
33.704	2.1311
13.885	25.723
59.835	130.48
9.9236	8.5487
24.573	5.4453e-011
99.922	74.676
59.102	63.665
63.17	58.244
99.751	116.37
86.597	87.878
7.2835	4.3558
82.488	101.47
129.86	157.57
98.284	87.116
6.3825	10.246
13.395	76.666
51.064	78.812
8.9278	3.1756
16.507	13.264
1.6862	8.6038e-012
0.63858	1.505e-011
1.1391	9.068e-012
1.2296	1.3881e-011
0.76545	5.4838e-012
0.46037	1.2377e-011
3.2804	1.0185e-011
1.6862	9.1109e-012
273.84	239.31
314.95	324.05
137.29	133.47
175.04	163.02
271.71	297.68
255.79	270.74
114.35	123.17
264.3	242.67
167.05	151.37
236.79	186.31
334.97	339.95
229.81	240.8
56.684	62.569
178.81	255.29
336.01	383.96
234.15	254.13
14.112	21.665
33.183	39.377
3.3784	0.35953
3.2155	-1.557e-011
2.2155	-2.1767e-011
7.8114	16.157
2.3735	0.11759
3.4612	3.9848
5.1443	5.0988
8.0568	0.18738
70.337	60.24
2.154	2.7566
16.24	-2.0065e-011
2.7863	37.752
6.7566	5.4196
3.5271	7.1659
23.902	14.986
8.3454	-3.4005e-011
95.816	57.591
57.707	-2.2879e-011
47.363	19.17
43.256	3.0603
23.438	10.118
55.001	17.285
39.102	23.293
35.14	0.19287
46.576	10.029
0.50414	-1.7673e-011
95.109	85.716
68.476	55.441
55.917	7.2306
95.186	26.274
80.598	6.9786
50.713	33.269
20.775	-1.0426e-010
-1.1938e-010	-1.201e-010
22.231	23.326
35.271	30.02
20.834	2.3907
22.429	8.8392
20.993	2.3811
7.6937	2.4927
2.2323	-9.749e-011
21.042	13.574
8.7775	-1.0236e-010
3.7012	-1.2628e-010
48.919	60.161
-1.1224e-010	-7.6627e-011
23.698	10.688
82.655	103.01
5.3991	1.4045
69.14	85.367
151.62	139.56
84.67	88.404
64.17	67.148
106.09	86.603
103.05	93.419
-2.9729e-011	-7.7519e-011
134.49	128.47
124.59	113.39
86.899	69.91
-2.1505e-011	-3.7104e-011
198.13	170.58
100.31	86.976
4.2335	-7.1462e-011
22.611	28.94
117.92	113.71
116.02	108.1
105.49	93.255
3.4233	-7.3664e-011
14.396	23.349
62.951	60.07
49.469	53.806
46.556	30.501
1.8093	-1.1818e-010
163.87	133.18
134.98	103.39
142.03	122.01
112.72	73.033
70.677	68.276
147.33	119.04
36.479	20.938
147.77	178.13
165.7	192.67
227.02	214.14
209.34	241.58
229.18	249.64
6.2444	0.0025882
-9.6855e-011	-3.4462e-011
0.68308	-1.1325e-010
16.568	-1.3349e-011
145.03	144.06
225.54	242
254.76	244.47
297.69	310.4
261.58	355.65
137.46	184.45
105.01	167.51
-8.986e-011	-7.4585e-011
-8.986e-011	-5.2768e-011
2.2889	0.78836
32.192	-1.2041e-011
23.053	144.99
77.663	195.25
200.59	415.1
148.35	339.68
119.29	332.73
104.63	311.85
11.729	-4.2061e-011
147.51	225.07
121.74	221.31
185.25	280.93
72.414	245.13
8.1797	0.0026596
9.9625	-6.5526e-011
11.011	4.2145
97.937	173.58
102.93	312.9
119.14	314.88
46.701	304.35
-1.2311e-010	0.10304
41.941	-1.1346e-010
85.568	165.38
129.86	162.83
233.09	224.36
311.24	382.95
327.68	402.23
-8.986e-011	-7.1125e-011
2.5598	1.0542e-010
1.6861	-1.755e-010
88.159	113.42
354.42	385.2
304.33	349.25
241.97	293.69
-8.986e-011	-2.2283e-011
15.321	-1.155e-010
44.009	61.903
192.32	202.87
180.69	254.23
128.74	252.4
8.1057	1.4343e-012
10.21	-1.0321e-010
16.366	-9.4616e-012
30.403	102.32
24.138	101.21
15.46	59.231
7.4832	3.45e-011
1.974	-2.4346e-011
168.89	193
151.11	217.72
176.23	281.56
238.61	323.41
258.79	321.28
7.1561	15.189
12.43	2.8592
9.0735	-1.6166e-010
187.02	187.48
237.54	246.64
307.61	394.54
8.3568	0.00023517
6.1227	22.015
27.56	156.72
96.383	192.48
9.5398	186.59
8.9953	24.222
281.26	382.87
269.54	349.48
209.57	360.49
59.262	55.89
50.646	77.754
241.32	381.43
5.3834	72.086
-1.5741e-011	-1.7811e-011
-2.4846e-011	57.002
11.862	44.379
31.29	64.845
23.04	71.255
3.794	-1.1332e-011
15.154	80.183
4.7543	68.425
7.5249	36.463
18.294	45.405
17.504	52.593
24.853	42.449
15.787	80.335
-7.5139e-012	-2.5583e-012
9.6253	38.756
5.6197	61.679
27.904	70.806
3.5072	37.767
44.056	79.087
2.9675	79.653
-2.3904e-011	-5.3363e-012
10.844	42.641
21.122	76.255
-1.3812e-011	-1.5716e-011
6.4855	43.616
6.4855	56.298
11.25	82.273
6.2266	14.767
-3.7979e-011	-2.8723e-011
16.89	55.419
18.03	91.497
7.3607	72.32
5.5663	0.016145
2.2517	-1.0049e-010
35.554	39.564
17.153	0.22655
-1.2569e-010	16.133
36.923	34.998
17.925	50.786
-4.71e-011	0.26167
11.222	4.2127
37.596	37.075
17.1	0.31883
7.6889	0.01623
2.6096	-7.1543e-011
5.7696	0.87478
7.7265	0.16772
8.8268	0.028908
9.5826	0.099156
-6.1994e-011	-6.3257e-011
22.247	21.532
7.4019	16.219
17.834	7.7121
9.1063	0.11874
-2.1016e-011	-5.1366e-011
-9.6749e-011	-5.9098e-011
75.001	97.686
6.7656	7.6441
4.508	-7.7958e-011
15.674	7.5339
33.827	41.906
8.633	36.345
7.3476	10.774
52.648	57.064
0.74696	-7.782e-011
16.001	28.687
2.6917	72.363
4.2039	0.1673
1.5172	-1.1555e-010
17.081	44.948
2.9988	0.10729
7.6685	1.8537
14.407	39.632
3.0709	5.4189
3.8124	-5.5648e-011
60.165	71.046
65.941	58.372
14.655	29.385
6.1532	4.3346
4.1666	12.796
16.555	36.876
101.14	119.2
54.241	58.184
32.182	36.501
6.3463	3.98e-005
24.24	11.709
8.8703	4.2385
413.61	388.25
834.08	796.56
566.81	457.68
11.613	1.2026e-009
232.58	159.51
499.82	386.09
708.34	570.75
98.553	25.669
343.11	307.93
578.67	485
405	284.64
451.93	316.05
151.86	32.969
231.19	198.25
643.55	662.44
885.83	729.83
600.05	414.64
537.6	324.55
523.67	287.77
218.79	101.13
41.356	18.195
418.34	340.39
797.92	653.36
665.28	490.32
110.37	36.927
57.542	85.83
361.5	377.17
397.67	354.88
684.51	582.24
585.83	477.83
816.54	645.38
562	427.65
296.31	159.3
219.19	159.39
487.96	360.88
667.31	475.14
648.81	493.02
174.76	131.44
324.29	238.43
506.67	319.45
487.9	328.14
59.498	9.3059
32.933	8.7297e-010
9.7033	9.2885e-010
2.3483	1.1408e-009
1.8848	1.205e-009
0.88918	1.0916e-009
8.2376e-010	2.4821
27.045	7.7782
55.176	40.006
522.81	491.18
741.46	603
792.81	629.27
634.39	520.41
359.9	227.15
148.38	35.453
1.6505	12.089
216.02	220.07
405.75	337.37
883.32	825.11
863.91	743.9
676.43	476.77
58.893	2.5825
2.7763	1.2118e-009
0.62246	9.7826e-012
0.54255	6.2016e-012
1.2967	7.6533e-012
5.4202	6.7451e-012
8.8073e-012	7.9288e-012
1.3598	9.5071e-012
0.75511	1.031
2.871	4.8351
1.3311	5.9611
3.025	6.2463e-012
0.12152	8.1149e-012
1.7883	7.9958e-012
1.9957	1.3236
0.54255	7.9362e-012
0.98259	2.0693
1.6914	6.5068e-012
0.69252	5.3826e-012
1.9958	2.01
159.1	272.51
4.5846	2.5836
96.912	93.752
96.912	103.62
145.21	162.09
81.838	108.39
20.918	24.242
144.97	135.4
62.83	95.774
21.819	46.32
110.65	132.87
77.187	118.83
21.386	23.566
93.601	68.184
15.42	9.4313
103.09	61.588
74.69	37.658
105.81	49.3
86.625	92.125
122.22	123.12
104.94	55.733
58.953	39.9
145.81	139.27
139.41	99.844
168.67	109.48
173.34	116.4
10.13	3.9412e-011
39.295	40.218
81.803	80.097
146.04	95.139
88.823	36.731
27.874	0.91576
17.926	11.042
104.75	100.11
129.53	123.91
144.31	91.602
23.941	3.5274e-011
161.16	116.24
166.7	131.93
137.37	84.015
11.149	7.0118
122.43	75.322
132.52	92.675
87.793	79.551
7.2539	4.1664
99.212	59.758
147.91	84.516
58.31	13.726
17.006	13.61
80.459	58.765
89.743	27.831
94.101	42.096
41.438	16.998
156.08	113.14
179.38	135.24
124.4	68.775
16.676	9.0917
161.62	134.35
170.28	145
55.385	15.274
79.89	60.036
28.423	30.772
20.41	10.431
40.402	43.77
68.692	59.271
161.15	394.79
827.35	753.02
1.8271	1.0471e-009
9.4656	1.0277e-009
96.015	229.17
756.77	579.94
622.36	637.95
2.1231	28.578
598.45	629.45
710.27	622.48
484.06	569.7
9.0039e-010	1.0778e-009
73.972	30.442
701.61	586.3
789.18	715.37
3.0547	0.038421
466.67	526.36
724.24	654.22
617.41	621.38
1.2672e-009	93.092
752.65	752.14
772.67	713.52
634.88	684.39
366.66	435.18
933.57	929.34
596.51	855.06
596.51	727.49
9.1038e-010	9.7572e-010
54.172	20.147
273.38	306.75
882.92	817.48
716.83	683
1.0563e-009	7.8504e-010
386.11	450.61
692.3	718.6
745.54	718.16
1.0247e-009	1.9396
147.25	357.09
684.48	768.79
737.56	788.96
424.05	523.88
574.29	570.6
453.82	397.62
19.771	37.689
487.77	511.81
963.91	814.88
677.46	684.31
904.03	868.35
44.441	24.469
482.03	452.99
770.94	738.6
349.42	500.93
762.45	896.33
571.09	548.84
47.581	76.823
9.1453	16.613
11.004	46.955
2.7209	16.959
3.3364	14.07
1.1428	0.10969
56.064	48.925
74.409	90.938
58.857	56.017
57.985	44.45
89.944	48.988
56.358	94.278
16.075	4.942
24.529	50.731
1.1882	6.0052e-011
4.4999e-011	5.5095e-011
21.77	4.2557e-011
17.886	0.022901
0.9003	0.43183
12.984	0.047629
50.331	14.437
3.9311	6.4666e-011
6.3604e-011	4.54e-011
7.7824	3.4913e-011
11.946	0.053113
51.603	2.694
38.689	0.20479
16.016	5.4483e-011
7.4074	5.6807e-011
15.913	5.1069e-011
5.7762	7.3205e-011
14.917	6.3144e-011
15.764	5.0426e-011
22.671	11.961
5.5825	5.7589e-011
13.189	5.7188e-011
13.688	4.2848e-011
20.943	3.3504
9.0826	5.7188e-011
0.96179	4.1187e-011
46.235	10.139
9.8738	6.25e-011
1.1792	4.3007e-011
22.613	14.901
20.248	5.3054e-011
20.279	1.243
8.9172	2.0389
18.956	6.6636
52.693	0.78817
53.527	6.7322e-011
25.452	-2.245e-011
4.1068	-1.0606e-011
20.602	0.10887
8.1355	0.43716
25.767	5.1646
37.921	10.086
14.623	-9.6329e-012
22.636	35.046
195.53	161.58
310.23	304.57
198.41	156.91
12.288	3.6064
71.619	94.458
335.39	343.55
319.85	336.53
276.45	256.73
112.2	85.11
75.522	67.788
401.35	316.88
304.56	394.36
87.742	71.013
13.15	4.7771
229.85	184.22
410.22	405.59
238.29	263.07
171.94	131.96
254.13	197.91
198.29	179.32
263.13	190.25
76.322	56.767
267.04	267.08
368.33	358.67
46.997	110.49
410.33	410.02
326.57	241.94
243.19	256.89
296.58	297.94
340.45	366.48
523.91	528.1
413.66	483.28
421.88	475.13
401.99	459.87
275.52	298.32
139.49	153.41
0.20215	8.7093e-011
11.556	-9.216e-011
7.0222	26.289
171.38	183.32
224.65	233.66
214.34	236.71
411.47	403.23
484.28	520.55
451.69	555.79
411.14	467.94
188.95	196.15
100.17	118.7
62.338	77.013
7.8502	9.1149
0.25659	8.8708e-011
17.773	1.6594e-010
67.648	66.412
92.706	96.009
366.09	377.14
397.69	408.64
590.78	628.73
551.55	587.38
538.5	510.14
130.79	92.004
8.1305	7.3423
5.3669	9.2321e-011
0.41704	2.7734e-011
8.0245e-011	1.1521
19.071	8.9248
89.637	113.57
210.95	240.55
281.91	382.81
343.87	405.28
410.83	530.39
241.97	286.02
95.411	123.44
1.7851	9.2939e-011
12.053	35.505
116.34	163.41
185.06	223.12
197.38	199.42
242.4	254.32
390.81	407.15
370.39	361.26
415.55	387.26
248.53	257.39
225.5	257.87
31.303	43.432
0.18209	8.4345e-011
0.61064	-2.3704e-011
5.9827	2.5541e-010
2.2998	8.6811e-011
16.799	9.931e-011
84.761	83.826
213.72	197.84
239.51	230.88
310.42	398.52
466.17	495.14
-1.1648e-010	0.00021473
257.18	262.16
128.16	129.2
57.13	83.189
25.42	39.208
9.7531	3.4155e-011
0.12744	1.7295e-010
6.6523	-4.9627e-011
73.107	32.527
126.39	164.39
257.71	290.24
400.57	402.05
481.71	577.87
2.1231e-010	0.012909
223.28	258.73
141.58	172.32
43.543	29.325
4.3443	2.4216e-010
0.79034	2.4841e-011
0.39096	-3.5473e-012
5.0444	64.532
0.62807	4.9849e-010
103.1	95.271
189.81	162.63
366.73	331.24
468.1	503.76
470.71	457.76
484.64	554.6
543.72	635.37
177.42	195.97
11.133	20.851
8.7735	7.8016e-011
0.17225	3.185e-010
65.511	59.09
159.55	159.41
217.38	215.22
338.17	376.12
522.84	532.02
588.3	567.88
404.48	474.33
351.87	426.28
310.22	331.64
208.67	204.87
56.906	38.818
7.785e-011	1.623
2.4687	0.76845
0.17311	6.9158
36.677	6.1945e-011
56.399	29.735
170.27	133.08
184.83	244.61
273.72	309.84
329.61	399.05
396.69	428.13
344.72	376.97
262.99	317.52
292.71	344.45
137.24	209.18
60.917	82.852
5.3136	0.05267
0.50002	2.0729e-010
2.2832e-010	3.2558
6.4859	5.1418
162.19	153.03
359.63	363.05
447.11	440.2
476.25	486.15
445.06	417.22
390.34	438.94
290	336.12
74.175	96.793
8.9264	15.088
4.5584	7.4483e-011
1.6687	1.5855e-011
129.34	132.31
293.06	249.01
290.04	283.84
216.49	252.39
272.82	309.4
333.25	356.23
336.72	349.7
319.07	351.73
39.133	41.572
0.6158	2.7774e-010
7.4305	14.351
88.861	80.469
102.02	100.56
272.1	256.98
353.98	377.85
408.04	420.25
457.85	488.33
114.19	124.12
21.694	10.472
6.3598	0.84174
5.9443	36.519
2.8058	9.9777e-012
26.367	40.321
179.53	194.92
328.76	250.21
407.82	407.75
377.41	408
390.39	421.74
306.79	354.68
340.63	356.88
194.12	209.21
73.977	86.819
26.761	40.889
2.9241	6.0913e-011
12.816	3.4523
47.352	49.016
102.92	109.21
223.12	234.25
355.08	351.8
465.49	485.63
530.25	536.28
481.13	493.22
1.0171e-010	5.7207e-008
82.027	90.684
0.89477	-5.7658e-011
9.9729	3.4044
0.63107	10.325
83.806	116.79
255.95	230.44
275.25	299.38
431.93	408.55
404.89	378.47
428.49	419.48
452.73	430.55
442.98	412.16
216.68	211.21
28.199	28.327
2.3673	5.7899e-011
3.0431	1.2035e-010
8.1727	10.623
144.65	124.92
253.63	244.51
430.07	454.34
430.1	448.12
496.84	509.29
313.1	317.95
255.89	254.62
78.655	69.78
35.287	1.7892e-010
108.78	61.369
253.84	257.89
313.15	342.46
418.86	451.98
503.46	591.25
420.53	444.71
447.85	488.5
405.25	443.9
9.226e-011	0.24669
12.197	1.5263
11.273	10.804
103.32	51.738
134.02	140.15
200.12	232.02
307.68	328.68
384.44	399.84
589.67	603.57
418.09	449.18
138.85	145.6
0.29995	3.2762
0.54392	-5.2485e-011
0.26147	1.4505e-010
0.31188	1.7167e-010
57.779	43.575
99.066	97.414
169.97	174.12
270.03	299.07
278.68	315.85
390.39	431.6
361.29	383.13
385.25	438.42
331.5	395.11
230.34	293.25
151.98	168.19
64.462	83.085
15.217	36.157
6.6238	12.474
1.4573e-010	-6.1889e-011
4.8562	2.2617e-010
39.653	15.5
92.81	94.569
144.62	158.85
266.89	269.29
386.1	423.76
377.87	384.72
479.21	517.97
554.57	631.48
349.15	393
271.13	319.37
84.166	82.422
4.5156	1.5823e-010
4.4774	4.1466e-011
4.7401	14.621
0.54261	2.5962e-010
6.2283	-4.6679e-011
11.196	6.2167
122.4	150.39
226.77	294.17
546.38	606.59
542.73	584.36
545.63	601.04
436.68	444.01
174.3	204.4
1.7131	0.02409
1.1805	1.5759e-010
13.188	6.5489
46.703	56.798
187.02	170.83
199.17	227.56
454.01	441.15
432.47	442.35
397.12	378.57
457.22	449.83
538.44	516.85
368.39	323.16
279.07	243.81
39.172	23.456
27.457	28.471
6.0359	1.9774e-011
0.5142	1.6688e-010
5.8592	1.2093e-010
4.8824	5.2883e-012
45.076	54.287
42.019	58.487
57.758	115.92
216.73	277.34
232	242.82
355.03	411.69
402.11	463.32
220.66	278.67
190.48	226.3
226.76	238.65
119.06	138.73
26.652	22.103
5.651e-011	2.2873e-010
-9.859e-011	-1.713e-010
4.8298	2.4352e-010
15.945	1.311e-010
4.7125	1.6441e-010
19.905	20.877
167.34	176.94
388.89	449.78
501.03	510.58
538.27	544.64
337.61	359.87
278.25	251.62
261.26	229.88
141.85	171.85
44.004	48.056
5.2482	2.262e-010
24.182	1.1532e-010
30.125	1.8406e-010
34.474	32.61
283.41	274.28
308.15	246.41
394.91	365.14
405.39	359.56
522.22	510.61
469.88	499.71
376.72	360.4
173.03	180.64
65.111	37.079
3.8101	2.2475e-010
2.1766	17.608
12.252	49.695
48.338	81.961
125.62	205.71
206.49	301.85
302.43	370.9
371.36	406.68
496.75	551.36
410.72	511.45
262.4	367.22
91.724	148.43
119.03	173.15
7.0758	30.604
3.7201	2.3768e-010
20.831	22.189
56.653	47.794
142.39	158.38
265.73	260.6
355.68	322.14
391.53	355.53
385.65	404.88
249.05	249.17
190.72	155.99
11.483	14.907
2.6162	8.0486e-011
5.4729	-6.0883e-012
55.655	48.429
71.058	105.13
58.257	115.02
346.59	388.82
248.41	250.65
193.72	227.44
227.7	259.01
311.76	377.34
171.37	208.09
261.6	267.78
94.185	105.7
2.2132	3.2107e-011
1.5734	7.4091e-011
12.404	1.3331e-010
17.237	46.709
17.912	39.078
227.24	289.39
247.48	315.66
449.75	499.31
432.73	469.15
434	506.8
345.55	350.15
35.08	56.096
14.533	27.486
0.33548	3.213e-010
1.1199	-1.9289e-010
3.7789	0.034633
30.438	54.945
150.9	202.06
277.72	277.24
354.04	435.93
497.64	506.72
398.58	382.79
297.12	309.25
197.92	167.08
78.132	64.746
2.9038	4.3046e-011
1.1046	1.0565e-010
20.537	3.8146
63.055	12.798
62.505	9.3297e-011
71.712	1.0106e-010
38.115	8.916e-011
94.1	5.9793
50.773	7.7887e-011
31.596	8.588e-011
0.13584	1.2147e-010
2.8911	1.6745
32.17	12.977
35.939	12.219
58.678	8.8119
94.606	9.6608
60.721	6.3798
84.537	7.1128
63.65	1.0064e-010
35.295	4.0276
9.1914	5.1853
9.9052e-011	8.031e-011
16.118	4.0215
19.85	8.7904e-011
38.092	8.1314e-011
60.454	0.33021
68.501	9.6917e-011
64.274	4.1029
67.086	0.26989
54.429	7.7502e-011
54.045	1.1364e-010
36.541	1.2305e-010
0.51089	6.634e-011
21.706	7.15
35.94	10.139
80.363	45.813
53.886	1.3563
33.841	12.986
24.279	1.0154e-010
34.269	4.6081
5.1295	7.0573e-011
0.22148	6.6244e-011
0.66214	9.179e-011
13.839	1.6304
67.679	60.446
57.574	7.6891
66.185	8.2038e-011
64.297	11.433
33.162	4.8955
10.366	5.9858
30.562	10.142
81.959	24.285
53.217	1.8184
64.688	8.2504e-011
1.293	1.6359
37.464	7.6411
-7.5564e-011	-9.5495e-011
79.853	0.65779
6.9181	-3.3229e-011
43.324	-6.0065e-011
69.216	-3.6337e-011
-5.0683e-011	-4.8159e-011
56.234	1.3237
26.151	-6.1525e-011
97.467	-4.4273e-011
54.963	0.17441
3.6593	-4.0799e-011
77.006	-6.7522e-011
64.862	-6.7702e-011
81.614	2.4703
25.506	2.7346
103.23	-6.7312e-011
20.265	-5.9151e-011
116.28	10.746
57.361	3.8246
-5.7549e-011	-6.7103e-011
17.118	0.55663
80.822	-8.0191e-011
3.2387	-8.4279e-011
57.834	-6.854e-011
-5.3376e-011	-1.6821e-010
22.792	30.052
84.588	77.339
183.87	232.52
280.56	324.01
312.63	420.66
320.16	407.46
284.6	373.54
165.98	261.35
70.991	114.4
1.8062	1.1469
11.215	-2.7583e-010
21.133	50.01
196.44	225.9
219.95	232.48
228.82	228.36
404.32	394.27
438.41	451.53
393.77	470.92
330.42	416.26
162.48	195.9
85.667	109.02
61.972	67.706
6.3288e-011	-1.3898e-010
43.945	28.149
79.628	85.967
129.29	109.9
310.96	310.92
346.02	377.26
543.38	614.97
511.59	541.3
439	449.95
337.51	345.43
81.884	74.773
7.0445	9.8919
-9.8399e-011	5.2602
3.7327	5.9787
9.4624	5.9817
13.031	2.1963
128.25	111.47
299.44	248.14
304.61	326.97
373.03	365.68
305.94	349.44
388.18	403.72
410.93	458.38
214.19	231.01
-6.055e-011	-1.0761e-010
40.405	39.768
1.9755	-4.6467e-011
162.82	173.84
201.65	198
213.26	183.82
220.53	197.96
391.5	373.28
400.43	329.32
424.18	336.11
240.72	228.38
48.764	42.471
6.8132	0.4329
0.030578	-2.0893e-010
5.3052	-7.3149e-011
5.8211	-1.4604e-010
74.256	52.099
275.47	287.04
340.12	444.12
109.24	148.08
75.603	102.33
29.718	58.292
8.3642	8.8713
0.087628	-1.5995e-010
82.177	45.776
127.28	138.63
217.9	247.4
393.49	449.58
353.56	375.74
298.67	375.2
467.84	530.74
198.89	230.78
125.62	158.72
-6.5768e-012	4.8462e-011
10.299	6.1222
0.56062	2.4935
3.0939	32.186
1.9551	3.8915
100.06	91.709
186.03	148.34
415.94	428.21
444.01	415.01
442.6	455.79
490.21	507.15
502.37	506.9
1.188e-011	5.5144e-010
79.85	82.257
28.299	19.736
0.44913	-1.2986e-010
0.63059	-6.6688e-011
3.8924	7.0574
120.22	100.47
168.41	167.19
144.04	165.88
274.23	309.71
424.74	481.78
523.66	506.98
386.5	399.55
333.13	349.84
275.34	268.04
175.8	187.48
51.399	21.478
7.803	0.59463
8.6638	9.657
0.22393	6.214
62.361	33.535
75.169	68.007
156.45	141.34
194.72	200.99
312.77	312.32
373.53	363.43
392.15	392.75
341.43	339.1
301.09	289.14
303.5	316.99
166.56	198.15
70.772	48.887
15.056	12.038
7.9218	0.60936
0.21262	2.7105
3.8874	2.709
9.3233	9.1352e-005
207.18	182.44
377.35	442.45
492.15	451.47
354.14	356.8
412.26	346.09
412.39	382.24
-9.5734e-011	8.9159e-009
16.363	5.2917
0.26092	-4.1706e-011
16.446	18.01
121.85	111.85
271.09	224.53
275.54	270.95
186.28	200.47
241.28	260.78
284.5	313.3
368.99	332.91
292.37	302.53
161.64	171.36
51.105	35.476
0.64625	-2.4671e-011
0.2688	4.2769e-011
4.9934	35.893
92.352	91.372
216.23	187.88
258.43	241.21
345.58	330.88
382.22	367.57
365.09	384.83
25.491	9.2465
1.8389	-1.6909e-010
