WBICs	RT_relative_0.3	RT_relative_0.4	RT_relative_0.5	RT_relative_0.6	RT_relative_0.7	RT_relative_0.8	RT_relative_0.9	RT_relative_1	RT_relative_1.1	RT_relative_1.2	RT_relative_1.3	RT_relative_1.4	RT_relative_1.5	RT_relative_1.6	RT_relative_1.7
1557000	19.7261023210199	19.4671357314415	19.1339244089216	18.7305536254936	17.9111343058046	17.3951732010182	17.0408702243218	16.2590112264521	15.0249761914148	14.6089538417189	13.7196763002652	13.4104285273176	13.0615027354969	12.6603346396348	12.4115728541439
1558200	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626	20.3948608959626
1558400	19.9706927047749	19.9147437755166	19.9103515450811	19.9305068207139	19.8620060595443	19.8563587856213	19.0409341936164	18.744470646173	18.6667321761626	18.363531099085	18.043607079436	17.7735491577424	18.2003275460894	17.2604150549047	17.8577834004926
1559200	20.0920890000634	20.06121473066	20.0573988309413	20.0374870277717	19.9739502006488	19.9123213849888	19.8450889360076	19.7528260101372	19.6408448263303	19.4824759841182	19.3665670631189	19.2941706139902	19.1404645052067	18.8980048854375	18.8138826227338
1560400	20.7395776074138	20.7189450306521	20.6984681300748	20.6776859918425	20.6572581042646	20.6368842608442	20.6161793673176	20.5958582736069	20.5755804284444	20.5549219736679	20.5346164604523	20.5140610857277	20.4941040406237	20.47385511405	20.4526298040983
1564200	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098	17.298807145098
1564400	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169	6.03983345810169
1564600	7.12053511487694	7.05904021343969	7.06712796844184	7.09033178117993	7.05610328963161	7.58283843805056	7.6899931788365	7.46233083131463	7.42260130581151	7.4111796800459	7.39381742949019	6.99513113846909	6.96636403337506	6.95534410152401	6.92080028471803
1566300	19.7622733731818	19.7252176906084	19.676797291994	19.6236249807386	19.5701459078608	19.5097499904216	19.4473882967246	19.3911871355718	19.3458746780313	19.3076137373271	19.1769534396739	19.152042948562	19.0452380375375	18.9948910949582	18.9290400015417
1567325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569600	11.7288947840177	10.2863033883735	9.53448595312555	9.03059645910589	8.69363865877022	8.36821879718418	8.21584304864723	7.92051306688816	7.70308926049903	7.60989560949133	7.45330310967726	7.32622223423085	7.16309771867183	7.02583194108281	6.97952533428957
1569900	10.0889746404838	9.38827675432015	8.79382665370179	8.3765430301751	8.02247197016876	7.7805700245028	7.57971975056139	7.41209462709429	7.28387564463209	7.11690549288001	6.97234670917934	6.86470709667407	6.77531184516725	6.72184779513079	6.61479716962914
1571100	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871	20.5641788915871
1571300	19.6372574890093	19.5937931691475	19.5511147682522	19.5148604876914	19.4446359596858	19.4119275541545	19.3622798538173	19.3174449260472	19.2614109573283	19.2452546049597	19.2018983542857	19.1016561607244	19.0094662805774	18.9502877225189	18.8848094265389
1571800	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168	19.7950066667168
1572000	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416	19.9045645934416
1572200	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217	19.8513121175217
1572300	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092	19.7909591502092
1572500	16.3957485407779	15.3006781103852	14.6170566784574	13.5009127106582	13.4590064188369	12.2894919152913	11.69435383399	11.4593452743304	10.9772483745831	10.7244323534454	10.5052823751028	10.3865049505282	10.1303842816125	9.97397852102521	9.82321264056388
157300	7.33883149566366	7.29448519556854	7.28656680228086	7.16734977346613	7.17863031938913	7.18274307193873	7.18858372782992	6.99114117519834	6.99815523954812	7.00252599488923	7.01055342693501	7.01726190097466	6.9818389203822	6.93590064913459	6.94259870121934
1573800	19.7635643459822	19.7354342956375	19.7075648756448	19.6796323276641	19.65083467644	19.6226851411577	19.5946238516306	19.5667508063792	19.5109511494636	19.481551525222	19.4529264101101	19.4242182451301	19.3955618598977	19.3672631061082	19.3390653474621
1574300	20.5102542620387	20.4859212472396	20.461720029199	20.4376860757806	20.3950312067414	20.3706440961449	20.346207338624	20.306918206874	20.2567783063942	20.2083677019553	20.180268455224	20.1515719308412	20.1232386824804	20.0312331268454	19.9059573344034
1575100	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223	19.8682261608223
1575700	15.3536125076614	12.490525106915	10.7750403286286	10.1201650505204	9.3000123350379	8.89656057962243	8.57452823976623	8.51293618010239	8.31418357772636	7.98237013725881	7.74758950951375	7.67477682785804	8.17225668213393	7.38156526525027	7.29439536295355
1577000	15.763070639155	14.4089401130785	13.6026263992013	12.8091993573276	12.1017030228381	11.6595357494366	11.1021688668417	10.7350223683331	10.3831784306365	10.0506654327676	9.72623699897214	9.52191169268152	9.32976007054876	9.10873652965864	8.92614678274212
1577100	14.2720850283638	13.3243220212446	12.5756690418046	11.8938342553976	11.4426849478382	10.9934658769832	10.5704056190832	10.2926906546742	10.0719007491288	9.78224081100231	9.59809051946661	9.37468744893012	9.10285751408144	8.91745974809709	8.78133289521078
1579700	10.3361407843141	9.59399732664571	11.1972313397669	8.36532474577292	7.96777188919769	7.47519347824448	7.18379476911682	7.24401997769638	6.8236194759427	6.76124325592931	6.941144235117	7.02856507779149	6.44336501943878	6.37906695367863	6.33954486428275
1579900	11.1929312686714	9.36574981372155	9.16320368975355	8.32489857602739	8.49953968781277	7.66302448088713	7.76335476531521	7.50083027116002	8.74631599117918	7.75853420677207	7.77843508248097	7.70880695811202	8.21041722839601	7.85930006424301	7.29308509652774
1580100	19.7948583151823	19.7691405235368	19.7438091144627	19.7184867966747	19.6931923416311	19.6678676199784	19.6425832122589	19.6177315178389	19.5925675609478	19.5673302232366	19.5425574330684	19.5179039404309	19.493079530766	19.4684748103509	19.4439343696978
1580200	10.303058351099	9.55213529540266	9.00349159220708	8.53344977966203	8.19846431940266	7.90990393329803	7.754727001168	7.58126781481535	7.39803464877987	7.21440721439533	7.09269004772694	6.99547650334935	6.89712295180255	6.85334619962507	6.71108097774309
1580300	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717	20.0029099367717
1580400	19.7899253425557	19.7576543199692	19.715823917807	19.6720018055901	19.6380089678556	19.5699851291916	19.5299948819643	19.4862214294136	19.4508859519166	19.3871026424058	19.3794314762735	19.3062296778172	19.2647324967895	19.2130895063593	19.1736588477139
1580500	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251	19.8333636119251
1581700	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924	11.763815817924
1583000	20.5283331130397	20.4990413939251	20.4773389145727	20.4537249504066	20.4317956441526	20.4107972188926	20.3893101465487	20.3677770670266	20.3359977670584	20.3138511485595	20.2924319514125	20.2697123613511	20.24800023202	20.226062272129	20.1842701331903
1583500	20.572565054338	20.5483490159961	20.5133834112106	20.4809851619857	20.4553393336046	20.4296419277815	20.3918954397667	20.3609993418159	20.330173300055	20.3026386343161	20.2757393392503	20.2488010070925	20.2211688531014	20.1943321254027	20.1668529114399
