# tas
,55
TIMESTEP,MEAN(C)
1979-01-01T00:00:00Z,-16.054327
1979-01-02T00:00:00Z,-24.741907
1979-01-03T00:00:00Z,-23.765984
1979-01-04T00:00:00Z,-22.14138
1979-01-05T00:00:00Z,-24.516342
1979-01-06T00:00:00Z,-20.852392
1979-01-07T00:00:00Z,-20.519817
1979-01-08T00:00:00Z,-22.006308
1979-01-09T00:00:00Z,-18.576994
1979-01-10T00:00:00Z,-21.87234
1979-01-11T00:00:00Z,-25.787964
1979-01-12T00:00:00Z,-18.728724
1979-01-13T00:00:00Z,-12.747887
1979-01-14T00:00:00Z,-18.509153
1979-01-15T00:00:00Z,-24.590862
1979-01-16T00:00:00Z,-23.393612
1979-01-17T00:00:00Z,-16.23342
1979-01-18T00:00:00Z,-17.649273
1979-01-19T00:00:00Z,-11.033934
1979-01-20T00:00:00Z,-6.0857515
1979-01-21T00:00:00Z,-5.894567
1979-01-22T00:00:00Z,-7.9114265
1979-01-23T00:00:00Z,-7.497959
1979-01-24T00:00:00Z,-11.882671
1979-01-25T00:00:00Z,-15.660652
1979-01-26T00:00:00Z,-12.5807495
1979-01-27T00:00:00Z,-7.118039
1979-01-28T00:00:00Z,-5.20461
1979-01-29T00:00:00Z,-6.8526487
1979-01-30T00:00:00Z,-11.615277
1979-01-31T00:00:00Z,-11.945509
1979-02-01T00:00:00Z,-14.533977
1979-02-02T00:00:00Z,-12.818834
1979-02-03T00:00:00Z,-14.539728
1979-02-04T00:00:00Z,-17.47934
1979-02-05T00:00:00Z,-23.833954
1979-02-06T00:00:00Z,-16.828596
1979-02-07T00:00:00Z,-16.492348
1979-02-08T00:00:00Z,-20.694586
1979-02-09T00:00:00Z,-21.789677
1979-02-10T00:00:00Z,-20.860384
1979-02-11T00:00:00Z,-14.702165
1979-02-12T00:00:00Z,-11.57278
1979-02-13T00:00:00Z,-12.213686
1979-02-14T00:00:00Z,-8.787766
1979-02-15T00:00:00Z,-7.735009
1979-02-16T00:00:00Z,-16.106373
1979-02-17T00:00:00Z,-22.40861
1979-02-18T00:00:00Z,-17.144817
1979-02-19T00:00:00Z,-15.701008
1979-02-20T00:00:00Z,-7.3401804
1979-02-21T00:00:00Z,-2.8596222
1979-02-22T00:00:00Z,-4.9358106
1979-02-23T00:00:00Z,-1.550141
1979-02-24T00:00:00Z,-7.564567
1979-02-25T00:00:00Z,-10.65805
1979-02-26T00:00:00Z,-8.638708
1979-02-27T00:00:00Z,-5.468553
1979-02-28T00:00:00Z,-3.6902292
1979-03-01T00:00:00Z,-1.6325293
1979-03-02T00:00:00Z,-1.0981182
1979-03-03T00:00:00Z,0.112207934
1979-03-04T00:00:00Z,-1.0829937
1979-03-05T00:00:00Z,-3.3914816
1979-03-06T00:00:00Z,-5.3128858
1979-03-07T00:00:00Z,-2.0548728
1979-03-08T00:00:00Z,-2.8170235
1979-03-09T00:00:00Z,-2.8981109
1979-03-10T00:00:00Z,-11.602662
1979-03-11T00:00:00Z,-11.49029
1979-03-12T00:00:00Z,-7.1789064
1979-03-13T00:00:00Z,-0.33474684
1979-03-14T00:00:00Z,-4.0837154
1979-03-15T00:00:00Z,-11.560214
1979-03-16T00:00:00Z,-4.4155674
1979-03-17T00:00:00Z,1.6138302
1979-03-18T00:00:00Z,4.6251416
1979-03-19T00:00:00Z,5.95582
1979-03-20T00:00:00Z,3.2752426
1979-03-21T00:00:00Z,2.5637014
1979-03-22T00:00:00Z,3.703112
1979-03-23T00:00:00Z,3.7335591
1979-03-24T00:00:00Z,-3.5519483
1979-03-25T00:00:00Z,-8.330883
1979-03-26T00:00:00Z,-7.9421606
1979-03-27T00:00:00Z,-7.9143124
1979-03-28T00:00:00Z,-1.5848845
1979-03-29T00:00:00Z,1.8406335
1979-03-30T00:00:00Z,4.208648
1979-03-31T00:00:00Z,2.6387236
1979-04-01T00:00:00Z,-0.30582014
1979-04-02T00:00:00Z,-0.40955243
1979-04-03T00:00:00Z,-1.5496174
1979-04-04T00:00:00Z,0.3794395
1979-04-05T00:00:00Z,-0.35146818
1979-04-06T00:00:00Z,-6.8184123
1979-04-07T00:00:00Z,-4.136683
1979-04-08T00:00:00Z,-1.1655518
1979-04-09T00:00:00Z,-1.1115084
1979-04-10T00:00:00Z,-1.1536226
1979-04-11T00:00:00Z,1.7214032
1979-04-12T00:00:00Z,6.6045876
1979-04-13T00:00:00Z,7.6654134
1979-04-14T00:00:00Z,4.053517
1979-04-15T00:00:00Z,5.245823
1979-04-16T00:00:00Z,5.030121
1979-04-17T00:00:00Z,6.507002
1979-04-18T00:00:00Z,8.271143
1979-04-19T00:00:00Z,9.934143
1979-04-20T00:00:00Z,11.771822
1979-04-21T00:00:00Z,10.284081
1979-04-22T00:00:00Z,10.150556
1979-04-23T00:00:00Z,12.392109
1979-04-24T00:00:00Z,14.058923
1979-04-25T00:00:00Z,14.0737505
1979-04-26T00:00:00Z,8.702547
1979-04-27T00:00:00Z,5.730608
1979-04-28T00:00:00Z,3.4964256
1979-04-29T00:00:00Z,3.92178
1979-04-30T00:00:00Z,3.7713754
1979-05-01T00:00:00Z,3.5400875
1979-05-02T00:00:00Z,6.4288144
1979-05-03T00:00:00Z,6.2280135
1979-05-04T00:00:00Z,5.0110345
1979-05-05T00:00:00Z,5.5399556
1979-05-06T00:00:00Z,7.3086176
1979-05-07T00:00:00Z,12.478373
1979-05-08T00:00:00Z,14.862765
1979-05-09T00:00:00Z,13.780743
1979-05-10T00:00:00Z,15.1866455
1979-05-11T00:00:00Z,14.279899
1979-05-12T00:00:00Z,8.474109
1979-05-13T00:00:00Z,9.874442
1979-05-14T00:00:00Z,10.669025
1979-05-15T00:00:00Z,9.560495
1979-05-16T00:00:00Z,10.36422
1979-05-17T00:00:00Z,17.173197
1979-05-18T00:00:00Z,20.001379
1979-05-19T00:00:00Z,14.499412
1979-05-20T00:00:00Z,12.570217
1979-05-21T00:00:00Z,8.6876955
1979-05-22T00:00:00Z,9.936863
1979-05-23T00:00:00Z,10.059368
1979-05-24T00:00:00Z,9.309303
1979-05-25T00:00:00Z,9.8426285
1979-05-26T00:00:00Z,11.453788
1979-05-27T00:00:00Z,12.352297
1979-05-28T00:00:00Z,13.154323
1979-05-29T00:00:00Z,15.748172
1979-05-30T00:00:00Z,16.362293
1979-05-31T00:00:00Z,15.096308
1979-06-01T00:00:00Z,13.238801
1979-06-02T00:00:00Z,14.899924
1979-06-03T00:00:00Z,17.030598
1979-06-04T00:00:00Z,19.521782
1979-06-05T00:00:00Z,15.918363
1979-06-06T00:00:00Z,16.770227
1979-06-07T00:00:00Z,20.065287
1979-06-08T00:00:00Z,18.86763
1979-06-09T00:00:00Z,17.405914
1979-06-10T00:00:00Z,15.6903105
1979-06-11T00:00:00Z,14.954561
1979-06-12T00:00:00Z,15.100599
1979-06-13T00:00:00Z,16.06797
1979-06-14T00:00:00Z,20.208408
1979-06-15T00:00:00Z,23.922012
1979-06-16T00:00:00Z,22.216555
1979-06-17T00:00:00Z,17.368227
1979-06-18T00:00:00Z,15.472736
1979-06-19T00:00:00Z,16.775806
1979-06-20T00:00:00Z,20.006037
1979-06-21T00:00:00Z,20.270039
1979-06-22T00:00:00Z,16.377878
1979-06-23T00:00:00Z,11.729722
1979-06-24T00:00:00Z,13.173558
1979-06-25T00:00:00Z,15.008147
1979-06-26T00:00:00Z,18.791452
1979-06-27T00:00:00Z,19.498877
1979-06-28T00:00:00Z,18.081974
1979-06-29T00:00:00Z,18.896154
1979-06-30T00:00:00Z,18.604902
1979-07-01T00:00:00Z,18.748945
1979-07-02T00:00:00Z,18.066946
1979-07-03T00:00:00Z,19.623594
1979-07-04T00:00:00Z,16.791779
1979-07-05T00:00:00Z,15.048315
1979-07-06T00:00:00Z,16.578173
1979-07-07T00:00:00Z,18.152584
1979-07-08T00:00:00Z,19.480114
1979-07-09T00:00:00Z,20.660467
1979-07-10T00:00:00Z,22.99637
1979-07-11T00:00:00Z,23.053072
1979-07-12T00:00:00Z,23.179777
1979-07-13T00:00:00Z,23.738012
1979-07-14T00:00:00Z,23.470308
1979-07-15T00:00:00Z,22.234491
1979-07-16T00:00:00Z,19.535553
1979-07-17T00:00:00Z,16.367384
1979-07-18T00:00:00Z,17.18963
1979-07-19T00:00:00Z,19.508314
1979-07-20T00:00:00Z,20.573948
1979-07-21T00:00:00Z,21.977436
1979-07-22T00:00:00Z,22.601463
1979-07-23T00:00:00Z,23.134148
1979-07-24T00:00:00Z,23.523857
1979-07-25T00:00:00Z,22.028753
1979-07-26T00:00:00Z,19.351168
1979-07-27T00:00:00Z,20.678823
1979-07-28T00:00:00Z,19.436663
1979-07-29T00:00:00Z,19.57948
1979-07-30T00:00:00Z,21.942993
1979-07-31T00:00:00Z,20.590433
1979-08-01T00:00:00Z,18.501696
1979-08-02T00:00:00Z,19.50072
1979-08-03T00:00:00Z,21.298344
1979-08-04T00:00:00Z,22.406805
1979-08-05T00:00:00Z,21.823557
1979-08-06T00:00:00Z,19.900698
1979-08-07T00:00:00Z,23.985361
1979-08-08T00:00:00Z,22.47322
1979-08-09T00:00:00Z,19.489443
1979-08-10T00:00:00Z,18.88839
1979-08-11T00:00:00Z,15.125264
1979-08-12T00:00:00Z,15.343194
1979-08-13T00:00:00Z,17.188038
1979-08-14T00:00:00Z,13.771639
1979-08-15T00:00:00Z,11.700907
1979-08-16T00:00:00Z,12.318512
1979-08-17T00:00:00Z,15.639568
1979-08-18T00:00:00Z,19.611664
1979-08-19T00:00:00Z,19.692242
1979-08-20T00:00:00Z,19.828892
1979-08-21T00:00:00Z,19.30907
1979-08-22T00:00:00Z,19.92802
1979-08-23T00:00:00Z,19.260284
1979-08-24T00:00:00Z,16.642027
1979-08-25T00:00:00Z,15.903354
1979-08-26T00:00:00Z,17.803434
1979-08-27T00:00:00Z,18.348999
1979-08-28T00:00:00Z,17.455746
1979-08-29T00:00:00Z,20.353424
1979-08-30T00:00:00Z,20.131685
1979-08-31T00:00:00Z,21.067837
1979-09-01T00:00:00Z,22.869892
1979-09-02T00:00:00Z,20.92011
1979-09-03T00:00:00Z,17.435562
1979-09-04T00:00:00Z,17.590725
1979-09-05T00:00:00Z,21.089157
1979-09-06T00:00:00Z,19.866602
1979-09-07T00:00:00Z,13.587838
1979-09-08T00:00:00Z,10.82061
1979-09-09T00:00:00Z,15.509508
1979-09-10T00:00:00Z,18.300797
1979-09-11T00:00:00Z,16.145578
1979-09-12T00:00:00Z,16.776875
1979-09-13T00:00:00Z,14.709672
1979-09-14T00:00:00Z,11.169286
1979-09-15T00:00:00Z,12.076534
1979-09-16T00:00:00Z,14.629413
1979-09-17T00:00:00Z,17.034004
1979-09-18T00:00:00Z,16.407412
1979-09-19T00:00:00Z,10.180912
1979-09-20T00:00:00Z,13.869896
1979-09-21T00:00:00Z,12.460996
1979-09-22T00:00:00Z,10.1669855
1979-09-23T00:00:00Z,11.769839
1979-09-24T00:00:00Z,14.142623
1979-09-25T00:00:00Z,13.836379
1979-09-26T00:00:00Z,15.792705
1979-09-27T00:00:00Z,17.901869
1979-09-28T00:00:00Z,18.734943
1979-09-29T00:00:00Z,16.566591
1979-09-30T00:00:00Z,13.675781
1979-10-01T00:00:00Z,12.566769
1979-10-02T00:00:00Z,10.8107815
1979-10-03T00:00:00Z,10.853467
1979-10-04T00:00:00Z,8.448443
1979-10-05T00:00:00Z,6.7211027
1979-10-06T00:00:00Z,7.893327
1979-10-07T00:00:00Z,5.591863
1979-10-08T00:00:00Z,8.252755
1979-10-09T00:00:00Z,5.4643583
1979-10-10T00:00:00Z,3.403385
1979-10-11T00:00:00Z,5.62065
1979-10-12T00:00:00Z,3.5058637
1979-10-13T00:00:00Z,2.3284178
1979-10-14T00:00:00Z,3.025173
1979-10-15T00:00:00Z,7.689674
1979-10-16T00:00:00Z,10.008246
1979-10-17T00:00:00Z,9.4015255
1979-10-18T00:00:00Z,8.13135
1979-10-19T00:00:00Z,12.929707
1979-10-20T00:00:00Z,16.1781
1979-10-21T00:00:00Z,16.276451
1979-10-22T00:00:00Z,9.496537
1979-10-23T00:00:00Z,3.3605988
1979-10-24T00:00:00Z,1.5629636
1979-10-25T00:00:00Z,1.0652324
1979-10-26T00:00:00Z,-0.77622557
1979-10-27T00:00:00Z,4.123372
1979-10-28T00:00:00Z,6.8998933
1979-10-29T00:00:00Z,6.883125
1979-10-30T00:00:00Z,8.29598
1979-10-31T00:00:00Z,10.969464
1979-11-01T00:00:00Z,7.6003137
1979-11-02T00:00:00Z,2.1953874
1979-11-03T00:00:00Z,1.604553
1979-11-04T00:00:00Z,1.2886525
1979-11-05T00:00:00Z,4.1368585
1979-11-06T00:00:00Z,1.474334
1979-11-07T00:00:00Z,-2.54107
1979-11-08T00:00:00Z,-2.8015077
1979-11-09T00:00:00Z,-5.2007217
1979-11-10T00:00:00Z,-7.8670874
1979-11-11T00:00:00Z,-6.8321047
1979-11-12T00:00:00Z,-2.725206
1979-11-13T00:00:00Z,-3.858485
1979-11-14T00:00:00Z,-2.969278
1979-11-15T00:00:00Z,0.2245727
1979-11-16T00:00:00Z,0.8976997
1979-11-17T00:00:00Z,5.523221
1979-11-18T00:00:00Z,7.2206235
1979-11-19T00:00:00Z,9.867407
1979-11-20T00:00:00Z,6.6116333
1979-11-21T00:00:00Z,3.4099462
1979-11-22T00:00:00Z,2.3147326
1979-11-23T00:00:00Z,1.0727711
1979-11-24T00:00:00Z,-0.726196
1979-11-25T00:00:00Z,-0.60738873
1979-11-26T00:00:00Z,0.8618444
1979-11-27T00:00:00Z,-1.0844672
1979-11-28T00:00:00Z,-3.378721
1979-11-29T00:00:00Z,-5.1073337
1979-11-30T00:00:00Z,-7.4398384
1979-12-01T00:00:00Z,-9.145762
1979-12-02T00:00:00Z,-9.973595
1979-12-03T00:00:00Z,-4.728284
1979-12-04T00:00:00Z,-2.2684681
1979-12-05T00:00:00Z,2.1960404
1979-12-06T00:00:00Z,-0.69755626
1979-12-07T00:00:00Z,-1.1350136
1979-12-08T00:00:00Z,-7.553443
1979-12-09T00:00:00Z,-3.6268635
1979-12-10T00:00:00Z,1.2375939
1979-12-11T00:00:00Z,1.4516351
1979-12-12T00:00:00Z,-8.515431
1979-12-13T00:00:00Z,-8.218044
1979-12-14T00:00:00Z,-7.7114935
1979-12-15T00:00:00Z,-2.455348
1979-12-16T00:00:00Z,-9.076734
1979-12-17T00:00:00Z,-15.356109
1979-12-18T00:00:00Z,-8.741042
1979-12-19T00:00:00Z,-4.4929957
1979-12-20T00:00:00Z,-2.5794199
1979-12-21T00:00:00Z,-0.16357009
1979-12-22T00:00:00Z,0.17617494
1979-12-23T00:00:00Z,1.1061703
1979-12-24T00:00:00Z,0.8701733
1979-12-25T00:00:00Z,-1.930507
1979-12-26T00:00:00Z,-3.7059598
1979-12-27T00:00:00Z,-3.4784913
1979-12-28T00:00:00Z,-3.7582088
1979-12-29T00:00:00Z,-3.1995356
1979-12-30T00:00:00Z,-2.6415994
1979-12-31T00:00:00Z,-2.509368
1980-01-01T00:00:00Z,-2.9769275
1980-01-02T00:00:00Z,-4.4220757
1980-01-03T00:00:00Z,-6.980686
1980-01-04T00:00:00Z,-8.313154
1980-01-05T00:00:00Z,-7.9508343
1980-01-06T00:00:00Z,-6.3927865
1980-01-07T00:00:00Z,-10.250738
1980-01-08T00:00:00Z,-19.127829
1980-01-09T00:00:00Z,-21.765833
1980-01-10T00:00:00Z,-13.238338
1980-01-11T00:00:00Z,-5.130781
1980-01-12T00:00:00Z,-14.490258
1980-01-13T00:00:00Z,-6.1143146
1980-01-14T00:00:00Z,-3.9505615
1980-01-15T00:00:00Z,-1.5135449
1980-01-16T00:00:00Z,1.383206
1980-01-17T00:00:00Z,0.6765922
1980-01-18T00:00:00Z,-1.8930147
1980-01-19T00:00:00Z,-4.880696
1980-01-20T00:00:00Z,-7.7651415
1980-01-21T00:00:00Z,-6.4706855
1980-01-22T00:00:00Z,-6.4291544
1980-01-23T00:00:00Z,-14.235837
1980-01-24T00:00:00Z,-14.0104065
1980-01-25T00:00:00Z,-12.229433
1980-01-26T00:00:00Z,-16.46579
1980-01-27T00:00:00Z,-18.862751
1980-01-28T00:00:00Z,-18.997133
1980-01-29T00:00:00Z,-18.328234
1980-01-30T00:00:00Z,-16.827562
1980-01-31T00:00:00Z,-15.337775
1980-02-01T00:00:00Z,-16.04424
1980-02-02T00:00:00Z,-15.484259
1980-02-03T00:00:00Z,-14.349307
1980-02-04T00:00:00Z,-14.703893
1980-02-05T00:00:00Z,-10.34505
1980-02-06T00:00:00Z,-9.481002
1980-02-07T00:00:00Z,-12.253308
1980-02-08T00:00:00Z,-11.241123
1980-02-09T00:00:00Z,-10.6054735
1980-02-10T00:00:00Z,-9.856812
1980-02-11T00:00:00Z,-9.620499
1980-02-12T00:00:00Z,-10.817108
1980-02-13T00:00:00Z,-8.609302
1980-02-14T00:00:00Z,-10.532252
1980-02-15T00:00:00Z,-9.190361
1980-02-16T00:00:00Z,-13.205571
1980-02-17T00:00:00Z,-15.49755
1980-02-18T00:00:00Z,-9.660947
1980-02-19T00:00:00Z,-2.101136
1980-02-20T00:00:00Z,0.8622015
1980-02-21T00:00:00Z,1.0899271
1980-02-22T00:00:00Z,-0.32028285
1980-02-23T00:00:00Z,-1.5090297
1980-02-24T00:00:00Z,-4.819367
1980-02-25T00:00:00Z,-9.206533
1980-02-26T00:00:00Z,-13.804646
1980-02-27T00:00:00Z,-9.333416
1980-02-28T00:00:00Z,-10.690795
1980-02-29T00:00:00Z,-16.167532
1980-03-01T00:00:00Z,-15.770606
1980-03-02T00:00:00Z,-12.887565
1980-03-03T00:00:00Z,-6.9779377
1980-03-04T00:00:00Z,-5.064297
1980-03-05T00:00:00Z,-9.652267
1980-03-06T00:00:00Z,-12.791495
1980-03-07T00:00:00Z,-10.658174
1980-03-08T00:00:00Z,-8.283298
1980-03-09T00:00:00Z,-6.4396443
1980-03-10T00:00:00Z,-5.5408664
1980-03-11T00:00:00Z,-12.083364
1980-03-12T00:00:00Z,-9.774577
1980-03-13T00:00:00Z,-5.2128925
1980-03-14T00:00:00Z,-5.181997
1980-03-15T00:00:00Z,-3.0643277
1980-03-16T00:00:00Z,2.866796
1980-03-17T00:00:00Z,0.16890985
1980-03-18T00:00:00Z,-1.2972997
1980-03-19T00:00:00Z,4.090241
1980-03-20T00:00:00Z,4.3441443
1980-03-21T00:00:00Z,-0.29702246
1980-03-22T00:00:00Z,-3.4357116
1980-03-23T00:00:00Z,-1.3571527
1980-03-24T00:00:00Z,-1.2996315
1980-03-25T00:00:00Z,-2.428763
1980-03-26T00:00:00Z,-0.11214451
1980-03-27T00:00:00Z,2.0556595
1980-03-28T00:00:00Z,2.3493533
1980-03-29T00:00:00Z,2.2373536
1980-03-30T00:00:00Z,2.4091735
1980-03-31T00:00:00Z,3.9771948
1980-04-01T00:00:00Z,3.3404925
1980-04-02T00:00:00Z,4.9073424
1980-04-03T00:00:00Z,4.8798394
1980-04-04T00:00:00Z,3.3154688
1980-04-05T00:00:00Z,6.304249
1980-04-06T00:00:00Z,7.7851334
1980-04-07T00:00:00Z,9.104264
1980-04-08T00:00:00Z,6.882298
1980-04-09T00:00:00Z,1.6956239
1980-04-10T00:00:00Z,0.26990607
1980-04-11T00:00:00Z,1.9460214
1980-04-12T00:00:00Z,2.3654392
1980-04-13T00:00:00Z,0.28274664
1980-04-14T00:00:00Z,0.087717704
1980-04-15T00:00:00Z,3.2442625
1980-04-16T00:00:00Z,2.863655
1980-04-17T00:00:00Z,9.341628
1980-04-18T00:00:00Z,11.460363
1980-04-19T00:00:00Z,14.615446
1980-04-20T00:00:00Z,13.469469
1980-04-21T00:00:00Z,17.1718
1980-04-22T00:00:00Z,20.490004
1980-04-23T00:00:00Z,14.977611
1980-04-24T00:00:00Z,4.12651
1980-04-25T00:00:00Z,5.8962603
1980-04-26T00:00:00Z,7.2169933
1980-04-27T00:00:00Z,10.195837
1980-04-28T00:00:00Z,9.761184
1980-04-29T00:00:00Z,10.534756
1980-04-30T00:00:00Z,12.995756
1980-05-01T00:00:00Z,14.102865
1980-05-02T00:00:00Z,15.07349
1980-05-03T00:00:00Z,16.616058
1980-05-04T00:00:00Z,18.233768
1980-05-05T00:00:00Z,19.169493
1980-05-06T00:00:00Z,12.491875
1980-05-07T00:00:00Z,6.193507
1980-05-08T00:00:00Z,6.098765
1980-05-09T00:00:00Z,7.387622
1980-05-10T00:00:00Z,11.2510605
1980-05-11T00:00:00Z,9.792461
1980-05-12T00:00:00Z,9.6684885
1980-05-13T00:00:00Z,10.513209
1980-05-14T00:00:00Z,8.429041
1980-05-15T00:00:00Z,8.9711485
1980-05-16T00:00:00Z,9.914591
1980-05-17T00:00:00Z,12.427896
1980-05-18T00:00:00Z,13.009963
1980-05-19T00:00:00Z,14.465337
1980-05-20T00:00:00Z,16.14661
1980-05-21T00:00:00Z,17.791243
1980-05-22T00:00:00Z,19.321255
1980-05-23T00:00:00Z,19.134615
1980-05-24T00:00:00Z,19.805145
1980-05-25T00:00:00Z,19.876438
1980-05-26T00:00:00Z,17.54581
1980-05-27T00:00:00Z,18.868267
1980-05-28T00:00:00Z,20.66866
1980-05-29T00:00:00Z,20.901129
1980-05-30T00:00:00Z,19.773443
1980-05-31T00:00:00Z,17.678394
1980-06-01T00:00:00Z,15.937981
1980-06-02T00:00:00Z,15.845664
1980-06-03T00:00:00Z,16.32536
1980-06-04T00:00:00Z,16.692682
1980-06-05T00:00:00Z,16.965973
1980-06-06T00:00:00Z,18.429024
1980-06-07T00:00:00Z,19.429443
1980-06-08T00:00:00Z,12.86766
1980-06-09T00:00:00Z,14.759997
1980-06-10T00:00:00Z,11.018467
1980-06-11T00:00:00Z,13.70347
1980-06-12T00:00:00Z,17.423788
1980-06-13T00:00:00Z,20.468431
1980-06-14T00:00:00Z,20.625305
1980-06-15T00:00:00Z,15.849421
1980-06-16T00:00:00Z,11.473527
1980-06-17T00:00:00Z,15.774123
1980-06-18T00:00:00Z,17.625084
1980-06-19T00:00:00Z,13.491401
1980-06-20T00:00:00Z,14.864602
1980-06-21T00:00:00Z,18.886276
1980-06-22T00:00:00Z,20.849707
1980-06-23T00:00:00Z,21.78014
1980-06-24T00:00:00Z,22.37728
1980-06-25T00:00:00Z,23.719915
1980-06-26T00:00:00Z,24.754099
1980-06-27T00:00:00Z,20.178024
1980-06-28T00:00:00Z,18.898865
1980-06-29T00:00:00Z,18.981117
1980-06-30T00:00:00Z,16.354572
1980-07-01T00:00:00Z,20.078781
1980-07-02T00:00:00Z,17.530937
1980-07-03T00:00:00Z,18.952032
1980-07-04T00:00:00Z,21.638227
1980-07-05T00:00:00Z,21.437716
1980-07-06T00:00:00Z,17.521437
1980-07-07T00:00:00Z,23.406677
1980-07-08T00:00:00Z,23.07698
1980-07-09T00:00:00Z,22.07728
1980-07-10T00:00:00Z,23.68237
1980-07-11T00:00:00Z,25.822124
1980-07-12T00:00:00Z,24.450651
1980-07-13T00:00:00Z,22.287111
1980-07-14T00:00:00Z,25.074509
1980-07-15T00:00:00Z,25.793282
1980-07-16T00:00:00Z,23.850733
1980-07-17T00:00:00Z,22.019947
1980-07-18T00:00:00Z,22.753801
1980-07-19T00:00:00Z,22.353693
1980-07-20T00:00:00Z,23.164537
1980-07-21T00:00:00Z,21.618559
1980-07-22T00:00:00Z,19.845858
1980-07-23T00:00:00Z,18.175589
1980-07-24T00:00:00Z,20.161163
1980-07-25T00:00:00Z,22.088522
1980-07-26T00:00:00Z,17.478783
1980-07-27T00:00:00Z,17.08032
1980-07-28T00:00:00Z,19.627842
1980-07-29T00:00:00Z,20.506227
1980-07-30T00:00:00Z,20.695223
1980-07-31T00:00:00Z,21.994999
1980-08-01T00:00:00Z,22.087328
1980-08-02T00:00:00Z,22.130182
1980-08-03T00:00:00Z,19.45626
1980-08-04T00:00:00Z,20.910707
1980-08-05T00:00:00Z,20.78076
1980-08-06T00:00:00Z,20.85823
1980-08-07T00:00:00Z,22.540182
1980-08-08T00:00:00Z,22.209932
1980-08-09T00:00:00Z,19.977016
1980-08-10T00:00:00Z,19.930079
1980-08-11T00:00:00Z,19.84595
1980-08-12T00:00:00Z,18.132
1980-08-13T00:00:00Z,19.427397
1980-08-14T00:00:00Z,19.011951
1980-08-15T00:00:00Z,17.34283
1980-08-16T00:00:00Z,16.092295
1980-08-17T00:00:00Z,15.595097
1980-08-18T00:00:00Z,18.766796
1980-08-19T00:00:00Z,22.454103
1980-08-20T00:00:00Z,23.914276
1980-08-21T00:00:00Z,22.298084
1980-08-22T00:00:00Z,18.587004
1980-08-23T00:00:00Z,19.87669
1980-08-24T00:00:00Z,20.61883
1980-08-25T00:00:00Z,21.507624
1980-08-26T00:00:00Z,21.477846
1980-08-27T00:00:00Z,18.012989
1980-08-28T00:00:00Z,17.838057
1980-08-29T00:00:00Z,20.950953
1980-08-30T00:00:00Z,20.794678
1980-08-31T00:00:00Z,16.991575
1980-09-01T00:00:00Z,18.449963
1980-09-02T00:00:00Z,17.850546
1980-09-03T00:00:00Z,18.506165
1980-09-04T00:00:00Z,19.601177
1980-09-05T00:00:00Z,17.049582
1980-09-06T00:00:00Z,17.272266
1980-09-07T00:00:00Z,19.21402
1980-09-08T00:00:00Z,20.78038
1980-09-09T00:00:00Z,19.385494
1980-09-10T00:00:00Z,13.494255
1980-09-11T00:00:00Z,14.380587
1980-09-12T00:00:00Z,15.146285
1980-09-13T00:00:00Z,17.665176
1980-09-14T00:00:00Z,15.69581
1980-09-15T00:00:00Z,12.256263
1980-09-16T00:00:00Z,12.489306
1980-09-17T00:00:00Z,8.523507
1980-09-18T00:00:00Z,11.405808
1980-09-19T00:00:00Z,12.360263
1980-09-20T00:00:00Z,16.337774
1980-09-21T00:00:00Z,14.900756
1980-09-22T00:00:00Z,13.683052
1980-09-23T00:00:00Z,8.929107
1980-09-24T00:00:00Z,11.081434
1980-09-25T00:00:00Z,11.100803
1980-09-26T00:00:00Z,6.4538302
1980-09-27T00:00:00Z,10.187577
1980-09-28T00:00:00Z,9.740702
1980-09-29T00:00:00Z,13.41898
1980-09-30T00:00:00Z,16.04311
1980-10-01T00:00:00Z,15.362799
1980-10-02T00:00:00Z,9.738802
1980-10-03T00:00:00Z,5.0493608
1980-10-04T00:00:00Z,3.6772618
1980-10-05T00:00:00Z,3.4872513
1980-10-06T00:00:00Z,9.041387
1980-10-07T00:00:00Z,12.71525
1980-10-08T00:00:00Z,14.808702
1980-10-09T00:00:00Z,11.186835
1980-10-10T00:00:00Z,11.406382
1980-10-11T00:00:00Z,8.527685
1980-10-12T00:00:00Z,3.7090504
1980-10-13T00:00:00Z,2.7311664
1980-10-14T00:00:00Z,4.527303
1980-10-15T00:00:00Z,5.589573
1980-10-16T00:00:00Z,7.97098
1980-10-17T00:00:00Z,11.798372
1980-10-18T00:00:00Z,7.4505434
1980-10-19T00:00:00Z,3.582623
1980-10-20T00:00:00Z,5.7082424
1980-10-21T00:00:00Z,5.5954585
1980-10-22T00:00:00Z,2.644818
1980-10-23T00:00:00Z,5.9250283
1980-10-24T00:00:00Z,7.1692467
1980-10-25T00:00:00Z,2.2617288
1980-10-26T00:00:00Z,0.6060356
1980-10-27T00:00:00Z,-0.9337829
1980-10-28T00:00:00Z,-0.6772876
1980-10-29T00:00:00Z,-0.8718042
1980-10-30T00:00:00Z,2.8720758
1980-10-31T00:00:00Z,5.9250703
1980-11-01T00:00:00Z,3.2800045
1980-11-02T00:00:00Z,2.480727
1980-11-03T00:00:00Z,7.9383206
1980-11-04T00:00:00Z,7.4536295
1980-11-05T00:00:00Z,2.3519201
1980-11-06T00:00:00Z,6.5721455
1980-11-07T00:00:00Z,6.2107854
1980-11-08T00:00:00Z,2.7334995
1980-11-09T00:00:00Z,5.183843
