WBIC	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
WBIC_394400	12.5856501627119	12.5881017573562	12.6543481956185	13.3743571273373	13.3956707390096	12.324016724043	13.8672253257015	14.8826346657008	13.706159416307	12.3198172607385	13.1006129543139	14.0983518836038	12.3209851236111	13.2045608821472	12.8028958711559	13.0584545868272	12.4991217528962	13.8103283068481	13.330064510288	12.9642155753697	12.3553097105177	12.4738996872609	13.6618473627343	13.2945675811923	12.9441061842644	13.450895890103	14.8401998762509	13.4025970135478	14.2630636645339	13.5570041389898	13.2877445050522	13.688669413887	12.6840188105925
WBIC_2903800	15.0693073552346	15.3363126478892	15.1377144726523	15.2340032987735	15.8314420848465	15.7059256528295	15.1875615803524	15.8826649318314	15.705132649941	16.161677237023	15.5027772520977	15.379368018716	15.8540255100497	15.0729496430504	14.6451368580645	16.0261451162691	15.5040447515109	15.6187510718138	15.6312558047772	15.7289403696965	15.0452214696841	15.8120683511696	15.3876911544846	16.2049963509167	16.3730162407367	15.0021457134349	16.3955148191693	15.6097532949535	16.1440130203335	15.8626681033662	15.0928652065537	16.0760985139779	15.9342185256824
WBIC_1538600	15.317989318942	15.6731111217436	15.7902018701979	15.4366413041454	16.3455034584846	15.9001159535534	16.2272263672141	16.6055181097312	16.4854418637905	16.2502195609669	15.7413714288129	15.8474942080345	15.8974744794021	15.4702700001071	14.939896185086	15.9864001831572	16.0223129782259	15.2507185087708	16.0760117015285	15.9374475164555	15.1082586250405	15.8376518967529	15.6778590173703	16.378713048966	16.4114337362569	15.7659887242018	16.7942548553077	16.2770965692345	16.6322099130783	16.4214914908721	15.4838874106717	16.5479497124638	15.8926646575382
WBIC_2742500	13.9723111381481	14.4557984195751	14.7151476652743	14.3402893232954	14.9063976344415	14.8747821692658	14.3087767430679	15.1385115894877	14.8106020468176	14.9824235939702	14.4289709602807	14.4745036840117	14.8227376688267	14.1332885966256	13.6217486345976	15.1964958727885	14.5284539967921	14.6620052429548	14.8615045640978	14.9549207483856	14.0479003858888	14.9469474762961	14.3626364218744	15.3149050944206	15.1745831402546	14.2694455943004	15.5231655795909	14.7289636135859	15.3772260963872	15.0678342161684	14.3765786378578	15.2333164688462	15.055883341085
WBIC_2693700	12.6261848127393	12.7209403113278	12.9331643938895	12.7576232648806	13.1492611164706	13.3129096295916	12.8759269762185	13.440599606847	13.1381992634486	13.3884328420133	12.7512720377392	13.0424154471655	13.0062371225652	12.7681997419054	12.3266107617409	13.6298165938268	13.149848203683	12.6152046492999	13.1511568099619	13.4215740453049	12.6640536686683	13.5138994798882	12.9271049500616	13.7659989752019	13.5200420453323	12.9384909043415	13.7488409769886	12.8638374555373	13.5177107828628	13.4853684503606	13.195104291399	13.6851922255692	13.4589429974996
WBIC_1884100	15.5910189056987	16.3855930195158	15.9405096849194	15.5642408119018	16.7403662165096	16.31887835886	16.0091654170602	16.6125532856572	16.2086544324755	16.3989442136885	15.9669981697424	16.1079685822851	15.9514611137502	15.3450680394327	15.2111948496879	16.1921467048739	16.1340983017889	15.4702513935462	16.470576373864	16.87952165069	15.7598286129118	15.9883898839786	15.9470274990778	16.403021296607	16.5797638688844	15.6419344526539	16.9239700973371	16.1158424274432	16.5802565929521	16.5543360118257	15.8412844212779	16.6149834051214	15.9520193552745
WBIC_418700	17.2467177542122	17.5515080621294	17.6760999510356	18.0716128824354	18.0607883347073	17.3897688531843	17.632393730811	18.0707833951297	17.9317054579973	17.5094327920235	17.8506509506598	16.9073760229415	17.7362020451985	16.9079347770894	16.4627575764958	17.6865578196223	17.4864384097939	17.4264942572776	17.5379320996303	17.6345575043306	17.0036535039701	17.1721954781182	17.035245268705	17.6826814640204	17.9636542638828	16.4129307293821	18.3951982656338	17.6964865133973	18.1407347699458	17.4391876947356	16.2643095175366	17.6952423804234	17.492310742565
WBIC_1564600	11.951568021707	12.2162128250938	12.1739079219753	12.3871130026952	12.5124509645058	12.2323404848491	12.4485891462534	12.7875252709083	12.6578001210976	12.3646492377179	12.3371676693342	12.1979282903932	12.4492709501986	11.9913015289284	11.6526788139704	12.5858427523746	12.3726094796909	12.0145950289496	12.3508195106887	12.3641955667495	12.0424326211042	12.5579583534406	11.9331578493748	12.444411725663	12.1839543542103	12.0933020574817	13.037876908014	12.3563251476168	13.2464414806455	12.5171414173457	12.0185731516523	12.9524309505139	12.3739536755155
WBIC_2691900	10.4227877404978	10.7778320083758	10.7192858183505	10.7718568799843	11.0982763175105	10.8846864841376	10.6972236632646	10.9573268646461	11.154368492531	11.0766401345887	10.7582990749586	10.8291513903111	10.869958435218	10.5275462380768	10.315128790618	11.0720946642281	10.8933567228468	10.7541636586096	10.8834186087416	10.9572891597613	10.5865922020531	10.9439659323992	10.7521480594816	10.9970695712623	11.1462088420521	10.7001417669979	11.251746779052	10.8253214164695	11.4999901149252	10.9634788133632	10.6883981432275	11.2531138520794	10.8529137781757
WBIC_1004500	16.9549202482503	17.5046812572497	17.3542514527603	17.5633616765523	18.2338042559121	17.4305059447278	17.11930171809	17.8901863043404	17.8052474569086	17.7670345436476	17.552962539257	17.1608654376917	17.7981255587971	16.7999726029271	16.3890564195372	17.5084807627538	17.5560000239604	17.2461869311116	17.4527848013618	17.5927178533059	16.7832195990813	16.9515166694887	16.9927612704418	17.8867602973363	17.7164676395365	16.4609880757221	18.1207021708754	17.4768527097787	18.2259931631078	17.2280551662631	15.9359599906151	17.5460569045417	17.3667350217543
WBIC_2481600	18.0711841671828	18.4139839309761	18.1184592415414	18.9359317605545	19.2826001281698	18.6833587089151	18.1956260316263	19.0072495183968	18.8146838769679	19.0200599732486	18.654403730227	18.285460360503	19.0799120217329	17.9016726405094	17.4852281706975	18.582452773904	18.8276893791194	18.7933870566927	18.744568688137	18.8946023593591	17.8459969202714	17.9016173531351	18.232276847504	18.9201990216974	19.3075365844648	17.5112465504462	19.3267907372942	18.6819893320317	18.9912666760211	18.3493556671859	17.2032376521954	18.8148539195539	18.4592726395705
WBIC_2709400	12.2726659819633	12.5730186236613	12.5722969331462	12.782194605976	13.1644105272227	12.845940531125	12.6199608370571	12.9801115506173	13.1147809243036	13.0643821866493	12.5592988005611	12.6714691683153	12.8267848210624	12.328339102994	12.0532330789427	12.9482356086366	12.6922089886538	12.6445475119395	12.8821838713341	12.8741404014574	12.413343538687	12.9606189248243	12.4528341259453	12.8281106391398	13.0403589404308	12.487225358347	13.3367861954791	12.6827341827909	13.4536877278672	12.8830154112022	12.458238085093	13.1926451072752	12.8473905655942
WBIC_195400	16.3721425917573	16.1635350957424	16.1696260737187	16.4790212077704	16.5396642178052	16.3220779341878	16.3391880974622	16.927734569652	16.0190088679335	16.1280099838622	16.122029713243	15.7324590008719	16.3957268401147	15.4766915092955	15.1536657383155	16.7424582927022	16.0439146722567	16.0942126480389	16.3529958601244	16.2680057369495	16.0460652198135	16.3277114961628	15.9131534039593	16.3695324243619	15.6461605322592	15.9764866180954	17.2653825001287	16.5249047940214	16.8627037624977	16.8363944112482	15.5614848695234	16.9005050787552	16.2828677320686
WBIC_184200	16.9431386766208	17.3107370308948	17.282732265241	17.5536243452811	17.8875362276122	17.2264630457872	17.1433855781017	17.7479940006666	17.6638286082738	17.1203881936697	17.3926176297733	16.8223861125647	17.3705969221254	16.5029584759383	16.0961208186777	17.341890757052	17.1704790368454	16.925599431394	17.1478333152188	17.4966841551992	16.6025503560162	16.7397024342981	16.814203725663	17.3369322535348	17.6277458867813	16.2629198085626	18.0273829859706	17.2476353637857	17.7782086517139	16.9983491836119	15.819693656917	17.3853075110009	17.0783238932277
WBIC_2902900	14.5222133989151	14.8023982892408	14.7327712707394	14.7035646735819	15.1447251072554	15.1495969223509	14.5033342497076	15.267674813856	15.0594028225801	15.5176820691745	15.0201694642632	14.7914385045395	15.234128510553	14.4872874634991	13.9561317782591	15.4527313528753	14.9017404687068	14.9823928088786	14.9008851932871	15.2625237402389	14.4332621212719	15.2786013689376	14.7424263647809	15.737281088732	15.7469741606869	14.4999952433357	15.7376587427249	14.9113333009897	15.5111071362849	15.3131400328497	14.6047114727235	15.5590454058915	15.3429454930271
WBIC_533600	13.2146405446551	13.2568871983099	13.5192933948195	13.6630303126818	13.5594274322925	13.9037042194034	13.8123309556172	14.4600496634787	13.7009476553832	13.6189082228008	13.2794231779559	13.3323425915408	13.898811084387	12.8542803372925	12.8415910746907	14.2715271907192	13.5509896860589	13.2627934271815	13.6851195602697	13.8465191181344	13.4645358825207	14.2331482403822	13.2880292782742	14.0069415409697	13.6188966976114	13.3320202415364	14.3850911016958	13.9319812365878	14.415077787105	14.4399834045824	13.493152877524	14.4268514276535	14.0296120311512
WBIC_425600	17.0137926639353	17.3052091646761	17.2735447326517	17.5775579733745	17.8476878655857	17.1660342751839	17.4107444425947	18.1053536230551	17.6290159570499	17.4508337941169	17.513541139078	16.6753579452627	17.6638512614268	16.5453524793279	16.3098705589766	17.7733500983853	17.4053533501678	17.2434193961103	17.4617084670468	17.5253688303171	17.0523771181079	17.2542652051785	17.0924361924975	17.5572985860805	17.4814670459545	16.4510930260488	18.4481611417811	17.6741560800986	18.1026214930606	17.5491371588543	16.4351446988105	17.6936501256792	17.4567219795232
WBIC_2395600	13.971706372118	13.6371502291531	13.2479198786205	15.5088344999228	14.6294457479691	13.3352421482517	14.3094809791636	15.0483981611939	15.0574328312974	12.9848220686411	12.7436331365885	13.4837682445941	15.5099946502037	14.7230335005457	14.3366827978804	13.5871678857371	13.0521707149119	14.9599507512468	13.8419553767442	13.8712269314487	12.2368593254818	14.0504547177345	14.6370085914481	13.9536648747233	13.7590075547539	14.7273894173113	15.6286164705436	14.7911116806493	14.4612466835499	13.8264527739926	14.1664168948629	13.6417590996383	14.3924374171467
WBIC_2451300	17.7661565836718	18.0509793908139	17.9545331025139	18.679638202433	19.024570268004	18.3866760660485	17.9293124272882	18.690483221649	18.4211450839297	18.6025197131233	18.3120584549372	17.992476218607	18.5045049950785	17.58681562926	17.2976287501983	18.4000095248286	18.4126104025821	18.5206512211091	18.4987454040913	18.5340704136291	17.4967635334454	17.7100352800291	17.9807209251195	18.5307747252613	18.89926551001	17.1895964625296	19.0124156140835	18.2963985823293	18.6346876821439	18.0580761996717	16.9223328232315	18.5259059900814	18.2010805486765
WBIC_2502000	13.734799112494	14.1524110806799	14.4016614592187	14.4219922055753	14.7086247481805	14.7786411946241	14.2354566801223	14.9285228477799	14.6982626473764	14.9442636175053	14.2282654178237	14.2694373096842	14.4659981739067	13.8713048579437	13.7351826206981	14.7435487499269	14.4888831517142	14.4127011514899	14.6054078812612	14.6745181741664	13.8839509040732	14.8296517777807	14.0180308368309	14.8509206297336	14.8568942096272	14.0716400977323	15.2680557660724	14.2960673262115	15.3834214472635	14.6911080142915	14.1285113506363	14.9670010172157	14.7216659159741
WBIC_2323000	12.1103154305	12.849208072908	11.9001254469646	14.4621392022152	12.9621460573518	13.6669339499732	12.4796027600878	14.5192466238546	13.0841597652333	12.3533103201158	11.7625199663814	12.5889246964084	14.175385134251	13.5271598651142	13.2932817949203	12.3087341167181	11.7270506919563	13.4215936126821	13.3376066169723	12.0725070012956	12.0241170636704	12.2051685033434	13.3827957464132	12.6672544944004	12.3787220023815	13.7263501959667	14.0715461206375	13.6312411624218	13.144053888533	12.907127072857	13.0916136754726	12.4535088616072	13.3822307327967
WBIC_1842400	11.5507574767554	11.4873639560511	11.7638745783991	11.6284454364916	12.0278700906167	11.9533339447571	11.9708837897555	12.5464457603312	11.9546025143457	12.1337305623233	11.79494172454	11.7842922411104	12.2133101120024	11.6511225406521	11.2085704676013	12.1898076278123	12.0874069003134	11.5232252665136	12.0547695805751	11.7435986074549	11.7685258091828	12.3591154670894	11.7036716247393	12.7164126669232	12.2611302313087	11.8841215250319	12.764877598744	12.1872768442933	12.6619493909141	12.4470474587781	12.1191855575368	12.8106942319999	12.2981830466577
WBIC_980900	15.4473514515829	15.6163802026296	15.5968657374038	15.5745239541627	15.665230776237	15.4706164605365	15.6160169625047	16.1400477796575	15.2705298585018	15.441415771533	15.5306466113194	14.9587987999439	15.7244086754453	14.9890059123092	14.5588075668206	16.0207538634385	15.316656808361	15.0842405707566	15.4803668627069	15.5061374659615	15.3360304435285	15.7242411869572	15.1485841700293	15.5468202027656	15.1473896869213	15.2799493477039	16.5431833131755	15.4092317266031	16.3571227247789	16.0726302520764	14.923927609329	16.2230223718019	15.6432299901336
WBIC_1588200	12.6764464516485	12.7519795570286	12.6188954726206	13.1053971347137	13.2255153181943	12.8087660404272	13.5225834500829	14.0600002155645	13.3113151078921	13.3390177463494	13.0851941500656	13.5384388050072	13.302862811821	13.0769293498238	12.2433924498225	13.7142912016161	13.2717286660548	12.4190032059127	13.5485863463231	12.9549548996681	13.043390822593	13.3390989144587	13.1257803146146	13.832185731577	13.7062128655051	13.8201104430306	14.1581303629876	13.9465511829149	13.7843386472695	14.0117862537681	13.4115762749889	13.9684758473389	13.1931792815284
WBIC_2674100	16.70676236896	17.1703699664632	17.3748279401353	17.6763248807543	17.892784794869	17.7670923385312	17.0679574370255	18.0244749293395	17.5850306478354	17.8048051223063	17.3234684067933	17.2931794830364	17.4473965121624	16.9290023420292	16.5130420464927	17.7149077638844	17.6451563353333	17.3254109175112	17.7361779025226	17.8734150383936	16.8734273180764	17.2863305101327	16.893084307824	17.9420906136086	18.2869973593698	16.7107382810186	18.1730633944807	17.308680878216	18.0535719562198	17.6312229455908	16.7134801673456	18.0518337294506	17.6087245974773
WBIC_2494900	14.2233861745188	14.5508370978378	14.9660289048267	14.4952654932746	15.1334446203274	15.1472762465351	14.5192370114704	15.3507445114429	15.2053879758042	15.2899169761261	14.8385965734308	14.685903347949	15.0197894326411	14.3314003012617	14.0051037221345	15.4811453218037	14.8010464345395	14.8462079070923	15.1864668052406	15.2627106057893	14.3714293212649	15.2085729178374	14.6269508723102	15.4026213171697	15.1920706713288	14.4792710376407	15.747626294362	15.0328721013978	15.7261820736173	15.298561369058	14.6221568130302	15.3737248329665	15.3220180345106
WBIC_2693800	13.1485798875527	13.594775096082	13.8411488751195	13.7986789022429	14.052190894982	14.1869397704783	13.6330722357139	14.320540304356	14.0930938138859	14.3142186711092	13.6410034324668	13.8928431793041	13.8604255753219	13.6046599948028	13.2203964454828	14.3782186453386	14.0308046350493	13.7377148415631	14.116673047726	14.3213216073427	13.3879224808137	14.275934205561	13.5422734509536	14.6418591419031	14.5451099871858	13.7213952198895	14.6990757635374	13.8163449617756	14.6191114636986	14.2104447671925	13.7482423799468	14.5628891206284	14.2956233154811
WBIC_588000	14.8470905658463	15.0983520513557	15.1431768095288	15.2801071143956	15.5061381698309	15.2234810640278	15.2597509871906	15.7851044303407	15.5955289699278	15.4237653816019	15.27891571259	14.8666629008524	15.417785037534	14.8960189123643	14.4437634076587	15.6696389214388	15.2548481622632	15.1026151343382	15.3023018253239	15.3042873838779	14.7801518411464	15.448584301752	14.8504290831971	15.4914406835311	15.571374186227	14.7904814225951	16.3010087855418	15.3165835666324	16.137376437915	15.353902563451	14.6885580415586	15.8779707151342	15.3650115896043
WBIC_2903100	12.5243983287668	12.92239217915	12.9429119752917	12.8200765922479	13.3380904760001	13.4506932974043	12.770508977575	13.3201923997283	13.0946285856389	13.3520117134756	13.0674072858313	12.9818431378484	13.2484883733383	12.6866197068978	12.1620176944198	13.4788607751069	12.979966340542	13.0558004669924	12.9926137453521	13.3042020303048	12.4572959230847	13.5340831692053	12.8575943589559	13.6875732734705	13.7417407233548	12.8539527372418	13.7639395634026	13.0782365492333	13.5169034336846	13.5486584859151	12.9047448859646	13.5889877350419	13.4588976917665
WBIC_1535000	13.2563286178322	13.483605273316	13.5666148891388	13.2610980390824	13.8758934509771	13.808032926901	13.6618524383108	14.4933351104112	13.9883565134335	13.8402765265639	13.3879782553282	13.3225894400326	13.736732548341	13.3537071008208	12.934657970931	13.9058396703422	13.9716849946489	13.1923207150619	13.899909392726	13.8188303710775	13.1942826498045	14.0250711802489	13.546228603751	14.3818779087797	14.2213644626502	13.5947071165266	14.6834165287959	13.8286013925911	14.6161309204517	14.2147919390378	13.7121115969486	14.6612171954275	13.9904732180353
